# ICODE=321, JCODE=-2212
# SIGMA_QGP=1.1137, SIGMA_HAD=0.367298
# NSAMPLE=10000000, Tblast=107.55, UPERPblast(x,y)=(0.7001,0.7001)
# SOVERUD=0.6622, QUARK_ENTROPY_RATIO=0.2132, BARYON_FUDGE=0.7298
# ------- normalization=0.013741 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0329  0.0003 -0.0174  0.0404  0.0099
0.150  0.0307  0.0003 -0.0158  0.0377  0.0088
0.250  0.0265  0.0002 -0.0149  0.0337  0.0077
0.350  0.0202  0.0002 -0.0131  0.0266  0.0067
0.450  0.0148  0.0002 -0.0111  0.0213  0.0046
0.550  0.0093  0.0001 -0.0099  0.0164  0.0027
0.650  0.0049  0.0001 -0.0083  0.0116  0.0016
0.750  0.0017  0.0000 -0.0065  0.0070  0.0012
0.850  0.0002  0.0000 -0.0050  0.0046  0.0006
0.950 -0.0009 -0.0000 -0.0039  0.0025  0.0004
1.050 -0.0010 -0.0000 -0.0025  0.0013  0.0001
1.150 -0.0010 -0.0000 -0.0017  0.0006  0.0000
1.250 -0.0005 -0.0000 -0.0008  0.0002  0.0000
1.350 -0.0002 -0.0000 -0.0003  0.0001  0.0000
1.450 -0.0001 -0.0000 -0.0001  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
