# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.141348 -----------------
#dely    BF    dB     BFVar
0.050  0.4814  0.0034  0.0232
0.150  0.3841  0.0029  0.0246
0.250  0.2497  0.0021  0.0168
0.350  0.1298  0.0013  0.0187
0.450  0.0740  0.0009  0.0113
0.550  0.0386  0.0005  0.0053
0.650  0.0194  0.0003  0.0051
0.750  0.0130  0.0003  0.0014
0.850  0.0087  0.0002  0.0016
0.950  0.0064  0.0002  0.0023
1.050  0.0044  0.0002  0.0038
1.150  0.0023  0.0001  0.0006
1.250  0.0012  0.0001  0.0003
1.350  0.0004  0.0001  0.0001
1.450  0.0001  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
