# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.276375 -----------------
#dely    BF    dB     BFVar
0.050  0.4645  0.0002  0.0086
0.150  0.4272  0.0002  0.0042
0.250  0.3755  0.0002  0.0048
0.350  0.3270  0.0002  0.0030
0.450  0.2747  0.0001  0.0038
0.550  0.2238  0.0001  0.0034
0.650  0.1817  0.0001  0.0027
0.750  0.1401  0.0001  0.0025
0.850  0.1085  0.0001  0.0028
0.950  0.0799  0.0001  0.0024
1.050  0.0578  0.0001  0.0018
1.150  0.0410  0.0000  0.0016
1.250  0.0264  0.0000  0.0010
1.350  0.0171  0.0000  0.0013
1.450  0.0101  0.0000  0.0006
1.550  0.0053  0.0000  0.0003
1.650  0.0025  0.0000  0.0002
1.750  0.0007  0.0000  0.0002
