# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.190439 -----------------
#dely    BF
0.050 -0.6894 -0.0047
0.150 -0.6544 -0.0047
0.250 -0.5149 -0.0039
0.350 -0.3838 -0.0030
0.450 -0.2619 -0.0023
0.550 -0.0677 -0.0006
0.650 -0.0989 -0.0010
0.750 -0.0077 -0.0001
0.850  0.1361  0.0017
0.950  0.1574  0.0023
1.050  0.0905  0.0015
1.150  0.1047  0.0020
1.250  0.1029  0.0024
1.350  0.0814  0.0022
1.450  0.0554  0.0019
1.550  0.0342  0.0016
1.650  0.0103  0.0008
1.750  0.0014  0.0003
