# ICODE=2212, JCODE=-2212
# SIGMA_QGP=1.135, SIGMA_HAD=0.418588
# NSAMPLE=10000000, Tblast=81.5796, UPERPblast(x,y)=(0.7754,0.7754)
# SOVERUD=0.699, QUARK_ENTROPY_RATIO=0.1955, BARYON_FUDGE=0.7075
# ------- normalization=0.0691523 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.1009  0.0014  0.1538 -0.0530  0.0000
0.150  0.0934  0.0013  0.1418 -0.0484  0.0000
0.250  0.0866  0.0013  0.1286 -0.0419  0.0000
0.350  0.0779  0.0013  0.1119 -0.0340  0.0000
0.450  0.0767  0.0014  0.1030 -0.0264  0.0000
0.550  0.0643  0.0013  0.0830 -0.0187  0.0000
0.650  0.0553  0.0014  0.0681 -0.0128  0.0000
0.750  0.0450  0.0013  0.0535 -0.0086  0.0000
0.850  0.0331  0.0012  0.0379 -0.0048  0.0000
0.950  0.0259  0.0012  0.0282 -0.0023  0.0000
1.050  0.0174  0.0010  0.0185 -0.0011  0.0000
1.150  0.0079  0.0007  0.0085 -0.0006  0.0000
1.250  0.0047  0.0005  0.0049 -0.0002  0.0000
1.350  0.0019  0.0003  0.0020 -0.0001  0.0000
1.450  0.0006  0.0002  0.0006 -0.0000  0.0000
1.550  0.0001  0.0001  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
