# ICODE=211, JCODE=-321
# SIGMA_QGP=1.135, SIGMA_HAD=0.418588
# NSAMPLE=10000000, Tblast=81.5796, UPERPblast(x,y)=(0.7754,0.7754)
# SOVERUD=0.699, QUARK_ENTROPY_RATIO=0.1955, BARYON_FUDGE=0.7075
# ------- normalization=0.0134181 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0189  0.0000  0.0032  0.0038  0.0118
0.150  0.0186  0.0000  0.0034  0.0037  0.0116
0.250  0.0180  0.0000  0.0034  0.0034  0.0111
0.350  0.0165  0.0000  0.0030  0.0029  0.0106
0.450  0.0145  0.0000  0.0027  0.0024  0.0095
0.550  0.0126  0.0000  0.0024  0.0020  0.0082
0.650  0.0106  0.0000  0.0020  0.0016  0.0070
0.750  0.0087  0.0000  0.0017  0.0012  0.0058
0.850  0.0063  0.0000  0.0014  0.0008  0.0041
0.950  0.0042  0.0000  0.0010  0.0006  0.0026
1.050  0.0027  0.0000  0.0009  0.0004  0.0014
1.150  0.0013  0.0000  0.0004  0.0002  0.0007
1.250  0.0007  0.0000  0.0003  0.0001  0.0003
1.350  0.0004  0.0000  0.0002  0.0001  0.0001
1.450  0.0002  0.0000  0.0001  0.0000  0.0000
1.550  0.0001  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
