# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.355875 -----------------
#dely    BF
0.050  0.6296  0.0046
0.150  0.6032  0.0046
0.250  0.4992  0.0040
0.350  0.4261  0.0036
0.450  0.3804  0.0034
0.550  0.2916  0.0028
0.650  0.2628  0.0028
0.750  0.1886  0.0022
0.850  0.1402  0.0018
0.950  0.0722  0.0011
1.050  0.0401  0.0007
1.150  0.0268  0.0005
1.250  0.0149  0.0003
1.350  0.0007  0.0000
1.450 -0.0080 -0.0003
1.550 -0.0055 -0.0003
1.650 -0.0038 -0.0003
1.750 -0.0006 -0.0001
