# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.124147 -----------------
#dely    BF    dB     BFVar
0.050  0.3355  0.0028  0.0255
0.150  0.2768  0.0024  0.0153
0.250  0.1958  0.0019  0.0068
0.350  0.1548  0.0016  0.0119
0.450  0.1067  0.0013  0.0137
0.550  0.0652  0.0009  0.0087
0.650  0.0438  0.0007  0.0018
0.750  0.0271  0.0005  0.0057
0.850  0.0168  0.0004  0.0019
0.950  0.0109  0.0003  0.0026
1.050  0.0041  0.0001  0.0019
1.150  0.0025  0.0001  0.0005
1.250  0.0011  0.0001  0.0002
1.350  0.0004  0.0000  0.0002
1.450  0.0001  0.0000  0.0001
1.550 -0.0000 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
