1.499999999999999944e-01 8.129655521074488633e-04
2.500000000000000000e-01 3.134507203049502477e-03
3.499999999999999778e-01 1.168508395415041728e-02
4.500000000000000111e-01 1.128990339878867960e-02
5.500000000000000444e-01 1.031848949895999151e-02
6.500000000000000222e-01 9.450987990299419828e-03
7.500000000000000000e-01 9.377052825493392696e-03
8.499999999999999778e-01 5.533375526246796239e-03
9.499999999999999556e-01 7.279861879998308916e-04
1.050000000000000044e+00 9.156064481819076173e-04
1.149999999999999911e+00 -7.617462191866911439e-04
1.250000000000000000e+00 -1.287551875388679573e-03
1.350000000000000089e+00 2.551285278503851416e-03
1.449999999999999956e+00 -1.247697990297592929e-04
1.550000000000000044e+00 -2.143788828249732457e-03
1.649999999999999911e+00 -3.686759323159624450e-04
1.750000000000000000e+00 2.163312184909525163e-04
