# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0559642 -----------------
#dely    BF
0.050 -0.3754 -0.0023
0.150 -0.3288 -0.0021
0.250 -0.3667 -0.0024
0.350 -0.2109 -0.0015
0.450 -0.1125 -0.0008
0.550 -0.0253 -0.0002
0.650  0.0315  0.0003
0.750  0.0980  0.0010
0.850  0.0893  0.0010
0.950  0.1028  0.0012
1.050  0.1504  0.0020
1.150  0.1149  0.0018
1.250  0.0816  0.0015
1.350  0.0812  0.0017
1.450  0.0456  0.0011
1.550  0.0372  0.0012
1.650  0.0147  0.0007
1.750  0.0127  0.0010
