# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.108696 -----------------
#dely    BF    dB     BFVar
0.050  0.3864  0.0039  0.0153
0.150  0.2912  0.0031  0.0151
0.250  0.1932  0.0022  0.0109
0.350  0.1030  0.0013  0.0151
0.450  0.0550  0.0008  0.0046
0.550  0.0305  0.0005  0.0035
0.650  0.0111  0.0002  0.0022
0.750  0.0079  0.0002  0.0013
0.850  0.0035  0.0001  0.0006
0.950  0.0025  0.0001  0.0012
1.050  0.0012  0.0000  0.0008
1.150  0.0008  0.0000  0.0002
1.250  0.0004  0.0000  0.0002
1.350  0.0001  0.0000  0.0000
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
