# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.231417 -----------------
#dely    BF    dB     BFVar
0.050  0.3016  0.0002  0.0024
0.150  0.2860  0.0002  0.0026
0.250  0.2647  0.0002  0.0023
0.350  0.2441  0.0002  0.0020
0.450  0.2196  0.0002  0.0036
0.550  0.1969  0.0002  0.0033
0.650  0.1722  0.0002  0.0020
0.750  0.1476  0.0001  0.0038
0.850  0.1232  0.0001  0.0017
0.950  0.1017  0.0001  0.0029
1.050  0.0804  0.0001  0.0023
1.150  0.0608  0.0001  0.0016
1.250  0.0457  0.0001  0.0014
1.350  0.0324  0.0001  0.0010
1.450  0.0215  0.0001  0.0011
1.550  0.0112  0.0000  0.0009
1.650  0.0043  0.0000  0.0003
1.750  0.0003  0.0000  0.0001
