50 1.0 .5
15 1.0 .3
10 1.0 .2
10 1.0 .2
5 1.0 .1
4 1.0 0.08
3 1.0 0.06
2 1.0 0.04
1.5 1.0 0.03
1.0 1.0 0.02
.75 1.0 0.015
.5 1.0 0.01
