# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.192451 -----------------
#dely    BF    dB     BFVar
0.050  0.2492  0.0001  0.0036
0.150  0.2294  0.0001  0.0032
0.250  0.2131  0.0001  0.0014
0.350  0.1956  0.0001  0.0035
0.450  0.1783  0.0001  0.0042
0.550  0.1608  0.0001  0.0043
0.650  0.1410  0.0001  0.0026
0.750  0.1216  0.0001  0.0028
0.850  0.1043  0.0001  0.0019
0.950  0.0859  0.0001  0.0015
1.050  0.0705  0.0001  0.0035
1.150  0.0556  0.0001  0.0013
1.250  0.0426  0.0000  0.0013
1.350  0.0313  0.0000  0.0006
1.450  0.0220  0.0000  0.0006
1.550  0.0137  0.0000  0.0004
1.650  0.0074  0.0000  0.0006
1.750  0.0022  0.0000  0.0002
