# ICODE=211, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.290309 -----------------
#dely    BF
0.050  0.0829  0.0025
0.150  0.4453  0.0131
0.250 -0.3451 -0.0111
0.350 -0.3015 -0.0105
0.450  0.0969  0.0038
0.550 -0.4718 -0.0204
0.650 -0.4632 -0.0226
0.750 -0.3535 -0.0209
0.850 -0.4628 -0.0325
0.950 -0.0934 -0.0083
1.050 -0.1197 -0.0110
1.150 -0.2199 -0.0253
1.250 -0.5566 -0.1207
1.350 -0.0664 -0.0143
1.450 -0.0745 -0.0304
1.550  0.0001  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
