# ICODE=211, JCODE=-321
# SIGMA_QGP=1.038, SIGMA_HAD=0.594463
# NSAMPLE=10000000, Tblast=92.496, UPERPblast(x,y)=(0.7263,0.7263)
# SOVERUD=0.7795, QUARK_ENTROPY_RATIO=0.2566, BARYON_FUDGE=0.7683
# ------- normalization=0.0127819 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0178  0.0000  0.0047  0.0018  0.0114
0.150  0.0178  0.0000  0.0047  0.0016  0.0114
0.250  0.0162  0.0000  0.0041  0.0012  0.0109
0.350  0.0156  0.0000  0.0041  0.0013  0.0103
0.450  0.0141  0.0000  0.0036  0.0012  0.0093
0.550  0.0120  0.0000  0.0031  0.0009  0.0079
0.650  0.0099  0.0000  0.0026  0.0007  0.0067
0.750  0.0078  0.0000  0.0018  0.0005  0.0054
0.850  0.0062  0.0000  0.0017  0.0005  0.0040
0.950  0.0044  0.0000  0.0013  0.0004  0.0027
1.050  0.0030  0.0000  0.0012  0.0003  0.0014
1.150  0.0015  0.0000  0.0006  0.0002  0.0007
1.250  0.0009  0.0000  0.0006  0.0001  0.0003
1.350  0.0004  0.0000  0.0003  0.0000  0.0001
1.450  0.0002  0.0000  0.0001  0.0000  0.0000
1.550  0.0001  0.0000  0.0000  0.0000  0.0000
1.650 -0.0000 -0.0000 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
