# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.103555 -----------------
#dely    BF
0.050 -0.4735 -0.0181
0.150 -0.4171 -0.0162
0.250 -0.3249 -0.0132
0.350 -0.1620 -0.0074
0.450 -0.0276 -0.0014
0.550 -0.0363 -0.0021
0.650  0.0912  0.0058
0.750  0.0517  0.0039
0.850  0.0507  0.0043
0.950  0.0676  0.0072
1.050  0.0616  0.0080
1.150  0.0412  0.0059
1.250  0.0171  0.0032
1.350  0.0108  0.0031
1.450  0.0121  0.0031
1.550  0.0019  0.0011
1.650  0.0000  0.0000
1.750  0.0000  0.0000
