# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.319514 -----------------
#dely    BF
0.050  0.5885  0.0041
0.150  0.4865  0.0035
0.250  0.4631  0.0035
0.350  0.4188  0.0033
0.450  0.3124  0.0026
0.550  0.2739  0.0024
0.650  0.1924  0.0018
0.750  0.1674  0.0017
0.850  0.1141  0.0013
0.950  0.0681  0.0008
1.050  0.0529  0.0007
1.150  0.0296  0.0004
1.250  0.0224  0.0004
1.350  0.0055  0.0001
1.450  0.0030  0.0001
1.550 -0.0017 -0.0000
1.650 -0.0014 -0.0001
1.750 -0.0004 -0.0000
