# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.18804 -----------------
#dely    BF    dB     BFVar
0.050  0.2290  0.0001  0.0035
0.150  0.2151  0.0001  0.0026
0.250  0.1982  0.0001  0.0034
0.350  0.1843  0.0001  0.0013
0.450  0.1702  0.0001  0.0041
0.550  0.1528  0.0001  0.0036
0.650  0.1375  0.0001  0.0016
0.750  0.1219  0.0001  0.0027
0.850  0.1048  0.0001  0.0022
0.950  0.0896  0.0001  0.0012
1.050  0.0746  0.0001  0.0012
1.150  0.0608  0.0001  0.0013
1.250  0.0476  0.0001  0.0011
1.350  0.0367  0.0001  0.0010
1.450  0.0265  0.0000  0.0008
1.550  0.0179  0.0000  0.0006
1.650  0.0098  0.0000  0.0005
1.750  0.0030  0.0000  0.0003
