# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.321341 -----------------
#dely    BF    dB     BFVar
0.050  0.5347  0.0003  0.0032
0.150  0.4933  0.0002  0.0035
0.250  0.4421  0.0002  0.0035
0.350  0.3861  0.0002  0.0027
0.450  0.3267  0.0002  0.0021
0.550  0.2705  0.0002  0.0027
0.650  0.2162  0.0001  0.0019
0.750  0.1691  0.0001  0.0015
0.850  0.1257  0.0001  0.0012
0.950  0.0921  0.0001  0.0027
1.050  0.0645  0.0001  0.0014
1.150  0.0421  0.0000  0.0013
1.250  0.0259  0.0000  0.0010
1.350  0.0146  0.0000  0.0007
1.450  0.0068  0.0000  0.0003
1.550  0.0026  0.0000  0.0006
1.650  0.0004  0.0000  0.0001
1.750  0.0000  0.0000  0.0002
