# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.113674 -----------------
#dely    BF    dB     BFVar
0.050  0.1078  0.0001  0.0035
0.150  0.1027  0.0001  0.0027
0.250  0.1006  0.0001  0.0027
0.350  0.0983  0.0001  0.0036
0.450  0.0966  0.0001  0.0024
0.550  0.0934  0.0001  0.0020
0.650  0.0898  0.0001  0.0023
0.750  0.0838  0.0001  0.0013
0.850  0.0763  0.0001  0.0020
0.950  0.0671  0.0001  0.0020
1.050  0.0585  0.0001  0.0018
1.150  0.0483  0.0001  0.0019
1.250  0.0386  0.0000  0.0018
1.350  0.0292  0.0000  0.0013
1.450  0.0214  0.0000  0.0011
1.550  0.0140  0.0000  0.0010
1.650  0.0078  0.0000  0.0010
1.750  0.0025  0.0000  0.0004
