'uu_width','ud_width','us_width','ss_width'
0.509382, 1.156, 1.43866, 1.49833
0.509382, 1.156, 1.43866, 1.49833
0.509382, 1.156, 1.43866, 1.49833
0.509382, 1.156, 1.43866, 1.49833
0.509382, 1.156, 1.43866, 1.49833
0.491317, 1.00336, 1.41352, 1.3714
0.491317, 1.00336, 1.41352, 1.3714
0.476382, 1.05582, 1.47122, 1.41824
0.441969, 1.068, 1.36493, 1.49359
0.544284, 1.0014, 1.48767, 1.45497
0.509794, 0.947378, 1.48606, 1.34553
0.509794, 0.947378, 1.48606, 1.34553
0.509794, 0.947378, 1.48606, 1.34553
0.509794, 0.947378, 1.48606, 1.34553
0.502898, 1.06777, 1.49343, 1.41059
0.502898, 1.06777, 1.49343, 1.41059
0.502898, 1.06777, 1.49343, 1.41059
0.502898, 1.06777, 1.49343, 1.41059
0.502898, 1.06777, 1.49343, 1.41059
0.438873, 0.844504, 1.46359, 1.18569
0.438873, 0.844504, 1.46359, 1.18569
0.519649, 0.584323, 1.46114, 1.10786
0.626639, 0.479734, 1.27587, 1.30013
0.511745, 0.603546, 1.11535, 1.39408
0.511745, 0.603546, 1.11535, 1.39408
0.511745, 0.603546, 1.11535, 1.39408
0.511745, 0.603546, 1.11535, 1.39408
0.543026, 0.586855, 1.21136, 1.33864
0.568384, 0.74011, 1.33627, 1.36141
0.568384, 0.74011, 1.33627, 1.36141
0.568384, 0.74011, 1.33627, 1.36141
0.568384, 0.74011, 1.33627, 1.36141
0.615329, 0.830342, 1.49464, 1.35374
0.525423, 0.892943, 1.45473, 1.36788
0.497618, 0.955362, 1.32379, 1.36373
0.497618, 0.955362, 1.32379, 1.36373
0.466816, 0.915398, 1.32205, 1.38468
0.523056, 0.827224, 1.43394, 1.34881
0.523056, 0.827224, 1.43394, 1.34881
0.500298, 1.06588, 1.27334, 1.30343
0.528476, 1.00652, 1.31661, 1.33499
0.528476, 1.00652, 1.31661, 1.33499
0.547196, 0.916178, 1.45229, 1.35723
0.547196, 0.916178, 1.45229, 1.35723
0.547196, 0.916178, 1.45229, 1.35723
0.547196, 0.916178, 1.45229, 1.35723
0.547196, 0.916178, 1.45229, 1.35723
0.547196, 0.916178, 1.45229, 1.35723
0.547196, 0.916178, 1.45229, 1.35723
0.547196, 0.916178, 1.45229, 1.35723
0.547196, 0.916178, 1.45229, 1.35723
0.547196, 0.916178, 1.45229, 1.35723
0.500823, 0.914064, 1.21912, 1.38384
0.476392, 0.792958, 1.16082, 1.3462
0.50731, 0.58409, 1.26533, 1.31637
0.50731, 0.58409, 1.26533, 1.31637
0.535717, 0.362099, 1.28305, 1.42558
0.535717, 0.362099, 1.28305, 1.42558
0.574894, 0.502867, 1.05264, 1.24811
0.43098, 0.61789, 1.06766, 1.17166
0.422418, 0.766927, 0.919247, 1.35619
0.422418, 0.766927, 0.919247, 1.35619
0.427339, 1.04755, 1.11177, 1.42313
0.427339, 1.04755, 1.11177, 1.42313
0.427339, 1.04755, 1.11177, 1.42313
0.427339, 1.04755, 1.11177, 1.42313
0.514912, 0.909163, 1.41034, 1.31671
0.491718, 1.04265, 1.42476, 1.36525
0.491718, 1.04265, 1.42476, 1.36525
0.491718, 1.04265, 1.42476, 1.36525
0.456813, 1.17978, 1.48907, 1.38844
0.489861, 0.927367, 1.29423, 1.43307
0.489861, 0.927367, 1.29423, 1.43307
0.489861, 0.927367, 1.29423, 1.43307
0.423444, 0.756285, 0.964218, 1.41579
0.423444, 0.756285, 0.964218, 1.41579
0.423751, 0.720344, 1.04311, 1.20226
0.418912, 0.6976, 0.905822, 1.35908
0.475665, 0.588814, 1.06404, 1.41987
0.557541, 0.52632, 1.08132, 1.49887
0.557541, 0.52632, 1.08132, 1.49887
0.557541, 0.52632, 1.08132, 1.49887
0.557541, 0.52632, 1.08132, 1.49887
0.53146, 0.471182, 1.07279, 1.38633
0.53146, 0.471182, 1.07279, 1.38633
0.587794, 0.369135, 1.09808, 1.3531
0.587794, 0.369135, 1.09808, 1.3531
0.587794, 0.369135, 1.09808, 1.3531
0.522428, 0.632904, 1.16173, 1.467
0.522428, 0.632904, 1.16173, 1.467
0.641291, 0.520289, 1.21453, 1.49901
0.641291, 0.520289, 1.21453, 1.49901
0.508927, 0.444183, 1.0162, 1.48737
0.580059, 0.270984, 1.0764, 1.38797
0.540646, 0.347302, 1.20025, 1.40906
0.540646, 0.347302, 1.20025, 1.40906
0.540646, 0.347302, 1.20025, 1.40906
0.601738, 0.374732, 1.22055, 1.4755
0.601738, 0.374732, 1.22055, 1.4755
0.601738, 0.374732, 1.22055, 1.4755
0.601738, 0.374732, 1.22055, 1.4755
0.601738, 0.374732, 1.22055, 1.4755
0.654299, 0.272639, 1.45316, 1.22302
0.631622, 0.121596, 1.41887, 1.28004
0.687927, 0.280402, 1.48939, 1.19692
0.675907, 0.210717, 1.49161, 1.29611
0.675907, 0.210717, 1.49161, 1.29611
0.675907, 0.210717, 1.49161, 1.29611
0.675907, 0.210717, 1.49161, 1.29611
0.702964, 0.197152, 1.35735, 1.46421
0.576213, 0.312503, 1.3388, 1.44924
0.576213, 0.312503, 1.3388, 1.44924
0.527837, 0.313314, 1.09776, 1.25196
0.492698, 0.313919, 1.03606, 1.32325
0.547673, 0.508666, 1.07372, 1.43053
0.547673, 0.508666, 1.07372, 1.43053
0.495347, 0.435836, 1.2096, 1.30088
0.621465, 0.425788, 1.29501, 1.26261
0.543818, 0.390162, 1.32109, 1.2472
0.543818, 0.390162, 1.32109, 1.2472
0.593115, 0.237209, 1.21238, 1.31672
0.545095, 0.360867, 1.19929, 1.19237
0.500744, 0.495775, 1.02971, 1.35094
0.575756, 0.617361, 1.23104, 1.27958
0.54341, 0.548931, 1.19907, 1.44878
0.544717, 0.504265, 1.26203, 1.47669
0.544717, 0.504265, 1.26203, 1.47669
0.594735, 0.586277, 1.3056, 1.44738
0.594735, 0.586277, 1.3056, 1.44738
0.595324, 0.507388, 1.48018, 1.49965
0.595324, 0.507388, 1.48018, 1.49965
0.595324, 0.507388, 1.48018, 1.49965
0.62981, 0.578706, 1.28012, 1.46623
0.594933, 0.359525, 1.21581, 1.20581
0.530034, 0.30376, 1.26078, 1.24326
0.541165, 0.425663, 1.20873, 1.42916
0.620027, 0.445342, 1.28514, 1.43211
0.615676, 0.156306, 1.29901, 1.38616
0.615676, 0.156306, 1.29901, 1.38616
0.615676, 0.156306, 1.29901, 1.38616
0.615676, 0.156306, 1.29901, 1.38616
0.615676, 0.156306, 1.29901, 1.38616
0.615676, 0.156306, 1.29901, 1.38616
0.615676, 0.156306, 1.29901, 1.38616
0.615676, 0.156306, 1.29901, 1.38616
0.615676, 0.156306, 1.29901, 1.38616
0.615676, 0.156306, 1.29901, 1.38616
0.643411, 0.13025, 1.24548, 1.41637
0.643411, 0.13025, 1.24548, 1.41637
0.643411, 0.13025, 1.24548, 1.41637
0.625217, 0.253708, 1.36552, 1.45069
0.625217, 0.253708, 1.36552, 1.45069
0.533889, 0.333265, 1.1534, 1.27443
0.533889, 0.333265, 1.1534, 1.27443
0.567561, 0.432398, 1.08085, 1.33425
0.567561, 0.432398, 1.08085, 1.33425
0.567561, 0.432398, 1.08085, 1.33425
0.436346, 0.53864, 0.847662, 1.40495
0.436346, 0.53864, 0.847662, 1.40495
0.475476, 0.397772, 0.869407, 1.3147
0.475476, 0.397772, 0.869407, 1.3147
0.475476, 0.397772, 0.869407, 1.3147
0.520471, 0.201438, 0.941057, 1.30184
0.587214, 0.277193, 1.01272, 1.30846
0.587214, 0.277193, 1.01272, 1.30846
0.491253, 0.132847, 1.10455, 1.42931
0.455573, 0.469293, 1.0989, 1.31708
0.455573, 0.469293, 1.0989, 1.31708
0.523619, 0.537284, 1.12162, 1.44281
0.523619, 0.537284, 1.12162, 1.44281
0.516948, 0.466693, 1.08434, 1.42899
0.648014, 0.740633, 1.35145, 1.45016
0.648014, 0.740633, 1.35145, 1.45016
0.555584, 0.861222, 1.45821, 1.48378
0.555584, 0.861222, 1.45821, 1.48378
0.555584, 0.861222, 1.45821, 1.48378
0.555584, 0.861222, 1.45821, 1.48378
0.599674, 0.377664, 1.30392, 1.4003
0.611208, 0.377867, 1.40205, 1.43261
0.611208, 0.377867, 1.40205, 1.43261
0.611208, 0.377867, 1.40205, 1.43261
0.611208, 0.377867, 1.40205, 1.43261
0.557703, 0.456657, 1.27111, 1.47438
0.557703, 0.456657, 1.27111, 1.47438
0.557703, 0.456657, 1.27111, 1.47438
0.557703, 0.456657, 1.27111, 1.47438
0.549561, 0.527564, 1.24809, 1.48209
0.549561, 0.527564, 1.24809, 1.48209
0.549166, 0.545951, 1.45202, 1.30023
0.549166, 0.545951, 1.45202, 1.30023
0.565518, 0.560818, 1.49047, 1.39176
0.565518, 0.560818, 1.49047, 1.39176
0.589577, 0.558575, 1.43102, 1.33173
0.589577, 0.558575, 1.43102, 1.33173
0.51753, 0.786746, 1.4378, 1.41697
0.51753, 0.786746, 1.4378, 1.41697
0.51753, 0.786746, 1.4378, 1.41697
0.553948, 0.858715, 1.44012, 1.44964
0.553948, 0.858715, 1.44012, 1.44964
0.552062, 0.773364, 1.31339, 1.37033
0.552062, 0.773364, 1.31339, 1.37033
0.559566, 0.804068, 1.23543, 1.3331
0.615303, 0.717254, 1.4281, 1.33925
0.566827, 0.595012, 1.48239, 1.25051
0.566827, 0.595012, 1.48239, 1.25051
0.566827, 0.595012, 1.48239, 1.25051
0.567156, 0.568628, 1.38958, 1.25996
0.59376, 0.573645, 1.42997, 1.37222
0.59376, 0.573645, 1.42997, 1.37222
0.526331, 0.517139, 1.46335, 1.37865
0.526331, 0.517139, 1.46335, 1.37865
0.559651, 0.654787, 1.49271, 1.4452
0.652948, 0.586545, 1.26102, 1.32624
0.652948, 0.586545, 1.26102, 1.32624
0.649184, 0.5133, 1.4668, 1.30623
0.649184, 0.5133, 1.4668, 1.30623
0.649184, 0.5133, 1.4668, 1.30623
0.649184, 0.5133, 1.4668, 1.30623
0.649184, 0.5133, 1.4668, 1.30623
0.649184, 0.5133, 1.4668, 1.30623
0.649184, 0.5133, 1.4668, 1.30623
0.649184, 0.5133, 1.4668, 1.30623
0.649184, 0.5133, 1.4668, 1.30623
0.598735, 0.597158, 1.23624, 1.35519
0.598735, 0.597158, 1.23624, 1.35519
0.475811, 0.510243, 1.14292, 1.2915
0.511366, 0.352777, 1.0261, 1.33635
0.502368, 0.456726, 1.19861, 1.17527
0.502368, 0.456726, 1.19861, 1.17527
0.502368, 0.456726, 1.19861, 1.17527
0.502368, 0.456726, 1.19861, 1.17527
0.505896, 0.568392, 0.959664, 1.35044
0.505896, 0.568392, 0.959664, 1.35044
0.51942, 0.641937, 0.917086, 1.43189
0.567153, 0.542404, 1.31698, 1.28456
0.567153, 0.542404, 1.31698, 1.28456
0.671807, 0.460959, 1.37357, 1.18504
0.583201, 0.50544, 1.35525, 1.42906
0.589543, 0.584249, 1.33554, 1.49114
0.592723, 0.566878, 1.23028, 1.32883
0.592723, 0.566878, 1.23028, 1.32883
0.592723, 0.566878, 1.23028, 1.32883
0.48556, 0.540772, 1.2301, 1.1804
0.592783, 0.571765, 1.26501, 1.38286
0.557186, 0.606435, 1.36196, 1.28839
0.557186, 0.606435, 1.36196, 1.28839
0.509404, 0.596543, 1.35519, 1.09497
0.509404, 0.596543, 1.35519, 1.09497
0.509404, 0.596543, 1.35519, 1.09497
0.488749, 0.544532, 1.41407, 1.15337
0.609812, 0.518095, 1.3372, 1.21486
0.609812, 0.518095, 1.3372, 1.21486
0.609812, 0.518095, 1.3372, 1.21486
0.535678, 0.470991, 1.43641, 1.42621
0.575192, 0.51711, 1.48858, 1.36813
0.575192, 0.51711, 1.48858, 1.36813
0.575192, 0.51711, 1.48858, 1.36813
0.501271, 0.788081, 1.37069, 1.4598
0.639963, 0.460834, 1.46069, 1.4099
0.639963, 0.460834, 1.46069, 1.4099
0.6087, 0.361282, 1.49025, 1.34773
0.64653, 0.41521, 1.3417, 1.33285
0.624515, 0.559333, 1.30089, 1.44957
0.477937, 0.623651, 1.1441, 1.38208
0.477937, 0.623651, 1.1441, 1.38208
0.484335, 0.509428, 1.26881, 1.34904
0.518182, 0.519816, 1.19545, 1.19685
0.464997, 0.635177, 1.05376, 1.49281
0.464997, 0.635177, 1.05376, 1.49281
0.464997, 0.635177, 1.05376, 1.49281
0.536789, 0.690039, 1.25055, 1.35229
0.577688, 0.623262, 1.28321, 1.37497
0.577688, 0.623262, 1.28321, 1.37497
0.552735, 0.614898, 1.24458, 1.35184
0.554158, 0.600278, 1.08974, 1.31405
0.581971, 0.518128, 1.14314, 1.31347
0.615936, 0.283396, 1.2451, 1.33354
0.589499, 0.277468, 1.33894, 1.37427
0.578566, 0.230169, 1.31914, 1.21415
0.571724, 0.143443, 1.13041, 1.19405
0.623542, 0.218503, 1.20472, 1.23326
0.623542, 0.218503, 1.20472, 1.23326
0.564632, 0.345969, 1.21914, 1.23458
0.541721, 0.449619, 1.28694, 1.2372
0.541721, 0.449619, 1.28694, 1.2372
0.541721, 0.449619, 1.28694, 1.2372
0.494803, 0.566318, 1.41271, 1.29276
0.581971, 0.543028, 1.33009, 1.22843
0.581971, 0.543028, 1.33009, 1.22843
0.621214, 0.598024, 1.43304, 1.29306
0.621214, 0.598024, 1.43304, 1.29306
0.400788, 0.814646, 1.14063, 1.36821
0.416549, 1.03229, 0.997378, 1.42577
0.416549, 1.03229, 0.997378, 1.42577
0.416549, 1.03229, 0.997378, 1.42577
0.500047, 0.99088, 1.14301, 1.45777
0.506324, 0.940452, 1.31091, 1.33289
0.506324, 0.940452, 1.31091, 1.33289
0.506324, 0.940452, 1.31091, 1.33289
0.506324, 0.940452, 1.31091, 1.33289
0.506324, 0.940452, 1.31091, 1.33289
0.506324, 0.940452, 1.31091, 1.33289
0.506324, 0.940452, 1.31091, 1.33289
0.506324, 0.940452, 1.31091, 1.33289
0.506324, 0.940452, 1.31091, 1.33289
0.593509, 0.740744, 1.42325, 1.21837
0.512436, 1.18219, 1.48449, 1.27905
0.453071, 1.08879, 1.27493, 1.31894
0.453071, 1.08879, 1.27493, 1.31894
0.474957, 1.09163, 1.23368, 1.32402
0.480595, 0.710921, 1.30039, 1.35155
0.480595, 0.710921, 1.30039, 1.35155
0.482089, 0.790419, 1.26728, 1.41742
0.532551, 0.679509, 1.17144, 1.46435
0.532551, 0.679509, 1.17144, 1.46435
0.532551, 0.679509, 1.17144, 1.46435
0.532551, 0.679509, 1.17144, 1.46435
0.439806, 0.82393, 1.15873, 1.40337
0.529052, 0.670457, 1.32788, 1.37432
0.555295, 0.550515, 1.41393, 1.4079
0.555295, 0.550515, 1.41393, 1.4079
0.592165, 0.633719, 1.37364, 1.34251
0.592165, 0.633719, 1.37364, 1.34251
0.628476, 0.571462, 1.24425, 1.4236
0.628476, 0.571462, 1.24425, 1.4236
0.550642, 0.679303, 1.23719, 1.44023
0.550642, 0.679303, 1.23719, 1.44023
0.535254, 0.679451, 1.22984, 1.49534
0.579559, 0.840476, 1.32793, 1.48379
0.579559, 0.840476, 1.32793, 1.48379
0.579559, 0.840476, 1.32793, 1.48379
0.579559, 0.840476, 1.32793, 1.48379
0.579559, 0.840476, 1.32793, 1.48379
0.537798, 0.64593, 1.41674, 1.43906
0.564612, 0.601257, 1.3126, 1.4119
0.564612, 0.601257, 1.3126, 1.4119
0.564612, 0.601257, 1.3126, 1.4119
0.610101, 0.447175, 1.43661, 1.31033
0.553844, 0.401198, 1.12304, 1.46284
0.553844, 0.401198, 1.12304, 1.46284
0.553844, 0.401198, 1.12304, 1.46284
0.553844, 0.401198, 1.12304, 1.46284
0.62672, 0.230696, 1.46143, 1.36608
0.441351, 0.35096, 1.30698, 1.19456
0.431953, 0.542709, 1.40199, 1.04546
0.577682, 0.49586, 1.46624, 1.17002
0.577682, 0.49586, 1.46624, 1.17002
0.56618, 0.356223, 1.40684, 1.27792
0.56618, 0.356223, 1.40684, 1.27792
0.56618, 0.356223, 1.40684, 1.27792
0.56618, 0.356223, 1.40684, 1.27792
0.561931, 0.143524, 1.16988, 1.11915
0.583309, 0.158425, 1.13495, 1.17153
0.583309, 0.158425, 1.13495, 1.17153
0.583309, 0.158425, 1.13495, 1.17153
0.583309, 0.158425, 1.13495, 1.17153
0.513845, 0.294631, 1.10319, 1.1547
0.49475, 0.282391, 1.12841, 1.17956
0.513138, 0.408162, 1.04097, 1.35188
0.513138, 0.408162, 1.04097, 1.35188
0.513138, 0.408162, 1.04097, 1.35188
0.483016, 0.44644, 0.983547, 1.41827
0.483016, 0.44644, 0.983547, 1.41827
0.590286, 0.549756, 1.21528, 1.35517
0.535909, 0.682335, 1.19052, 1.41143
0.535909, 0.682335, 1.19052, 1.41143
0.554982, 0.575793, 1.26781, 1.42707
0.554982, 0.575793, 1.26781, 1.42707
0.554982, 0.575793, 1.26781, 1.42707
0.554982, 0.575793, 1.26781, 1.42707
0.554982, 0.575793, 1.26781, 1.42707
0.554982, 0.575793, 1.26781, 1.42707
0.554982, 0.575793, 1.26781, 1.42707
0.554982, 0.575793, 1.26781, 1.42707
0.554982, 0.575793, 1.26781, 1.42707
0.554982, 0.575793, 1.26781, 1.42707
0.554982, 0.575793, 1.26781, 1.42707
0.528384, 0.603389, 1.17032, 1.39146
0.528384, 0.603389, 1.17032, 1.39146
0.581738, 0.566536, 1.37281, 1.41104
0.581738, 0.566536, 1.37281, 1.41104
0.544869, 0.388809, 1.08485, 1.29675
0.603452, 0.605418, 1.36544, 1.42916
0.644533, 0.553583, 1.26897, 1.3945
0.685321, 0.458203, 1.2014, 1.18479
0.685321, 0.458203, 1.2014, 1.18479
0.59297, 0.247933, 1.03049, 1.23486
0.621294, 0.605772, 1.09923, 1.33405
0.391204, 0.611159, 0.744714, 1.30945
0.391204, 0.611159, 0.744714, 1.30945
0.395191, 0.858283, 0.889576, 1.30575
0.395191, 0.858283, 0.889576, 1.30575
0.449469, 0.864913, 0.935517, 1.48254
0.449469, 0.864913, 0.935517, 1.48254
0.449469, 0.864913, 0.935517, 1.48254
0.449469, 0.864913, 0.935517, 1.48254
0.466757, 0.740356, 1.05322, 1.4828
0.477519, 0.89176, 1.06716, 1.36563
0.553429, 0.68281, 1.16388, 1.49793
0.553429, 0.68281, 1.16388, 1.49793
0.553429, 0.68281, 1.16388, 1.49793
0.553429, 0.68281, 1.16388, 1.49793
0.560024, 0.612566, 1.3171, 1.32195
0.560024, 0.612566, 1.3171, 1.32195
0.608972, 0.355299, 1.35471, 1.31917
0.608972, 0.355299, 1.35471, 1.31917
0.549089, 0.474267, 1.23387, 1.25636
0.549089, 0.474267, 1.23387, 1.25636
0.549089, 0.474267, 1.23387, 1.25636
0.549089, 0.474267, 1.23387, 1.25636
0.549089, 0.474267, 1.23387, 1.25636
0.549089, 0.474267, 1.23387, 1.25636
0.549089, 0.474267, 1.23387, 1.25636
0.553618, 0.403501, 1.17626, 1.18356
0.553618, 0.403501, 1.17626, 1.18356
0.582352, 0.375785, 1.1204, 1.33248
0.550001, 0.308682, 1.08778, 1.33969
0.550001, 0.308682, 1.08778, 1.33969
0.54798, 0.271885, 1.09129, 1.36819
0.54798, 0.271885, 1.09129, 1.36819
0.531291, 0.150479, 1.1802, 1.24246
