# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0242625 -----------------
#dely    BF
0.050 -0.0388 -0.0075
0.150  0.0151  0.0028
0.250 -0.0572 -0.0119
0.350 -0.0303 -0.0066
0.450 -0.0029 -0.0007
0.550 -0.0537 -0.0134
0.650  0.0019  0.0005
0.750 -0.0454 -0.0126
0.850 -0.0091 -0.0041
0.950 -0.0253 -0.0090
1.050  0.0027  0.0027
1.150  0.0003  0.0002
1.250  0.0000  0.0000
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
