# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0311893 -----------------
#dely    BF
0.050 -0.0399 -0.0025
0.150 -0.0394 -0.0025
0.250 -0.0343 -0.0021
0.350 -0.0314 -0.0021
0.450 -0.0224 -0.0019
0.550 -0.0254 -0.0020
0.650 -0.0290 -0.0022
0.750 -0.0286 -0.0026
0.850 -0.0269 -0.0028
0.950 -0.0117 -0.0015
1.050 -0.0064 -0.0010
1.150 -0.0072 -0.0011
1.250 -0.0057 -0.0012
1.350 -0.0015 -0.0004
1.450 -0.0020 -0.0006
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
