# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.113882 -----------------
#dely    BF    dB     BFVar
0.050  0.2819  0.0009  0.0058
0.150  0.2513  0.0008  0.0044
0.250  0.2017  0.0007  0.0073
0.350  0.1478  0.0005  0.0055
0.450  0.1018  0.0004  0.0026
0.550  0.0623  0.0003  0.0024
0.650  0.0384  0.0002  0.0025
0.750  0.0234  0.0001  0.0025
0.850  0.0128  0.0001  0.0011
0.950  0.0082  0.0001  0.0008
1.050  0.0046  0.0000  0.0005
1.150  0.0024  0.0000  0.0003
1.250  0.0014  0.0000  0.0004
1.350  0.0006  0.0000  0.0002
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
