0.462312 0.190737 0.658291 0.306533 0.152348 0.41206 0.909548 0.140855 0.738693 0.105528 0.32729 0.331658 -45.4319 -20.178 3.6776 15.5778 -0.227947 8.10976 3.23729 -1.79207 -0.35251 0.276958 0.236621 -0.0850954 
0.613065 0.169986 0.673367 0.040201 0.651678 0.979899 0.18593 0.163957 0.0653266 0.130653 0.256784 0.19598 -12.98 -19.2604 13.6262 14.1366 -8.15193 4.11314 4.03856 2.52909 0.599843 0.235456 -0.0226158 0.188747 
0.231156 0.187583 0.246231 0.638191 0.0959816 0.457286 0.326633 0.224683 0.768844 0.291457 0.0969055 0.0351759 6.98789 -33.8693 25.1063 6.9287 6.53907 -6.6766 -6.49682 1.40599 -0.246269 -0.441163 0.359982 0.0702544 
0.040201 0.712524 0.839196 0.899497 0.0279088 0.20603 0.758794 0.149305 0.733668 0.80402 0.0237742 0.105528 -56.7066 96.8821 36.2837 -27.8222 6.57115 7.9054 3.37665 -2.00505 -0.181164 -0.569567 -0.278165 0.00778965 
0.954774 0.155255 0.733668 0.547739 0.0335373 0.080402 0.703518 0.089288 0.40201 0.788945 0.176157 0.864322 20.6326 -56.4307 9.84577 -21.6829 -11.6324 -6.00431 -0.577845 -2.44327 -0.15026 -0.290742 -0.110588 -0.0229278 
0.241206 0.24436 0.537688 1 0.0571225 0.38191 0.688442 0.11988 0.552764 0.0653266 0.564587 0.979899 -27.6401 -16.9315 12.8297 -12.3307 -4.39189 10.5611 1.75554 -1.5086 -0.17325 0.427786 0.229998 -0.104873 
0.527638 0.0761024 0.18593 0.904523 0.0178973 0.155779 0.140704 0.286971 0.452261 0.733668 0.119209 0.557789 122.911 29.8582 25.3397 -21.3712 -22.2772 -9.61588 2.58038 4.57174 -0.00907899 -0.107235 0.482489 -0.0535317 
0.221106 0.303896 0.748744 0.457286 0.225255 0.994975 0.040201 0.519318 0.241206 0.462312 0.0515782 0.0502513 -91.991 35.5366 -11.804 6.73886 22.1527 -7.63488 -4.22965 4.70579 -0.14901 0.287321 0.0758169 -0.179729 
0.170854 0.333482 0.678392 0.974874 0.0943031 0.567839 0.633166 0.17106 0.788945 0.0351759 0.576204 0.306533 18.6743 -4.3914 24.922 -4.55102 5.889 12.3599 2.50155 -0.907111 -0.811859 0.568377 0.0649528 -0.042386 
0.522613 0.0517988 0.0703518 0.643216 0.127624 0.623116 0.60804 0.123016 0.527638 0.603015 0.0858103 0.326633 74.3923 64.0588 -15.9234 -0.56334 -8.47148 -8.00864 3.16442 -0.545756 0.00946206 0.267394 0.104118 0.0938825 
0.130653 0.431896 0.884422 0.748744 0.154451 0.809045 0.256281 0.123214 0.0954774 0.824121 0.166752 0.829146 38.9942 -36.6333 9.82497 3.22814 23.6811 0.887697 -1.35077 -1.06207 -1.31999 0.125146 -0.0682097 0.188031 
0.502513 0.108767 0.316583 0.135678 0.281289 0.442211 0.266332 0.102619 0.0150754 0.914573 0.174434 0.894472 106.528 -26.1377 11.2632 6.95666 7.918 -9.21502 7.66756 -0.563002 0.476054 0.252666 -0.128914 0.0634065 
0.869347 0.203978 0.934673 0.125628 0.251061 0.211055 0.78392 0.0450206 0.20603 0.226131 0.280374 0.78392 -159.551 -52.2096 -24.7383 -6.18154 -17.9625 4.28735 3.40919 0.0501739 1.68489 0.0493285 -0.434939 -0.034071 
0.150754 0.275711 0.301508 0.979899 0.0307436 0.241206 0.110553 0.421458 0.904523 0.542714 0.133642 0.527638 4.53292 -9.18156 28.2168 -21.8057 -0.439568 -0.0835579 -5.81302 2.55279 -0.0847585 -0.0813305 -0.0357736 -0.0869726 
0.969849 0.212355 1 0.0251256 0.578074 0.0753769 0.984925 0.14205 0.763819 0.592965 0.109049 0.437186 -106.035 -9.07956 24.1169 3.96021 1.77422 -6.88162 3.02645 -0.837182 2.34352 0.391434 -0.12463 0.14237 
0.351759 0.15529 0.361809 0.150754 0.21242 0.18593 0.080402 0.458021 0.743719 0.844221 0.00411379 0.0201005 -143.528 106.923 -2.11874 12.6827 -9.29421 -0.756953 3.54691 1.02383 0.147696 -0.902008 -0.417577 -0.246807 
0.934673 0.133418 0.628141 0.874372 0.0146817 0.130653 0.145729 0.277647 0.437186 0.437186 0.135746 0.447236 56.1969 -1.85118 33.1816 -18.4282 -16.7247 -7.46247 -1.22571 2.52002 0.118336 0.000302064 0.092935 -0.045114 
0.497487 0.23639 0.899497 0.115578 0.396 0.874372 0.0251256 0.594911 0.105528 0.974874 0.0831974 0.452261 -148.24 13.9644 4.80222 10.1965 5.95807 -1.74855 -5.31053 2.50518 0.959614 0.0369434 0.126142 -0.154334 
0.211055 0.190243 0.190955 0.145729 0.182441 0 0.00502513 0.920144 0.653266 0.236181 0.260085 0.713568 -45.776 -25.3473 -1.18829 12.5818 -5.06372 6.13604 -0.98385 3.98076 0.146312 -0.201289 0.114978 -0.139938 
0.542714 0.0431297 0.0452261 0.603015 0.164069 0.788945 0.934673 0 0.0201005 0.351759 0.122287 0.271357 40.1494 -2.82205 -75.0989 -7.89234 -11.5949 -10.5928 -4.1411 1.07241 0.45979 0.219335 -0.00590112 0.267838 
0.562814 0.101309 0.326633 0.693467 0.0625014 0.311558 0.316583 0.249658 0.879397 0.231156 0.229083 0.542714 112.353 -1.8618 19.7572 -2.85994 -23.2241 -0.313687 0.675716 3.54737 -0.754982 -0.0371072 0.100443 0.00925806 
0.40201 0.223382 0.743719 0.080402 0.405372 0.527638 0.0201005 0.774919 0.809045 0.809045 0.051495 0.246231 -126.21 57.6147 0.877687 5.95398 5.68426 -0.591225 -1.31149 3.168 0.459122 -0.175119 -0.0323045 -0.152692 
0.819095 0.152772 0.683417 0.160804 0.291747 0.653266 0.708543 0.194267 0.944724 0.221106 0.196482 0.346734 54.5709 -17.337 32.9626 16.7959 2.60218 -0.0228428 7.76412 0.482922 0.636344 -0.0257143 -0.0706595 0.138126 
0.361809 0.147644 0.341709 0.316583 0.229521 0.829146 0.849246 0.153031 0.78392 0.849246 0.17017 0.854271 24.1949 -37.9906 10.9867 11.6062 6.47617 -7.19466 5.07403 0.00339364 0.584064 -0.0650195 -0.028494 -0.0059257 
0.733668 0.205464 0.894472 0.256281 0.230927 0.703518 0.532663 0.131556 0.522613 0.773869 0.0930571 0.442211 -142.279 3.74367 10.0461 8.14279 2.17768 -5.06039 0.642928 -1.35418 1.49852 0.386615 0.100117 0.0134941 
1 0.119059 0.577889 0.668342 0.196306 0.98995 0 1 0.648241 0.688442 0.139135 0.638191 11.5922 -1.45634 -25.3028 23.7694 -3.3408 -6.66755 -5.59286 1.48525 -1.0531 0.130159 -0.276794 -0.018288 
0.165829 0.263728 0.331658 0.100503 0.425493 0.879397 0.79397 0.00919289 0.0251256 0.311558 0.148998 0.336683 -102.148 -50.0868 -46.0371 -18.7903 10.454 -0.694823 0.790338 2.20094 0.503665 -0.397261 -0.208823 -0.0328674 
0.663317 0.0615356 0.201005 0.648241 0.0900987 0.432161 0.638191 0.157855 0.723618 0.708543 0.191468 0.909548 223.395 -21.5441 7.74691 -5.45217 5.64536 -5.43233 3.1247 -0.868898 -0.0540162 -0.152736 0.203446 -0.21384 
0.125628 0.296097 0.221106 0.140704 0.347635 0.819095 0.798995 0.069363 0.336683 0.658291 0.19512 0.904523 -8.8769 -75.4722 -18.5796 -13.2813 17.9609 2.27185 3.21364 1.74215 0.397304 -0.87162 -0.415029 0.039334 
0.829146 0.113822 0.507538 0.226131 0.254808 0.738693 0.778894 0.0844122 0.407035 0.738693 0.125819 0.592965 2.3566 2.48166 -25.6509 -1.68037 1.06387 -7.18702 3.75905 1.2797 0.318008 0.343507 -0.00753254 0.0515458 
0.532663 0.251177 0.994975 0.311558 0.120273 0.256281 0.271357 0.214435 0.603015 0.994975 0.0161153 0.120603 -228.698 62.8476 12.7392 19.7319 5.12443 5.20609 -7.03388 -2.3916 0.456509 -0.484519 0.677094 -0.112596 
0.874372 0.129371 0.592965 0.40201 0.0517589 0.040201 0.0502513 0.532367 0.572864 0.296482 0.0907998 0.0150754 51.0339 -16.0841 7.2385 -0.445117 -8.85934 -11.7356 -6.98912 0.210752 -1.65983 -0.217666 -0.0415193 -0.0742973 
0.80402 0.158245 0.703518 0.291457 0.104706 0.135678 0.889447 0.0902111 0.472362 0.452261 0.188815 0.728643 -35.3598 -46.4679 -11.6359 6.56891 -8.27555 -0.966602 1.0225 -2.35891 -0.735878 -0.341422 -0.00396173 0.0667999 
0.547739 0.218245 0.854271 0.00502513 0.83357 0.266332 0.105528 0.308965 0.276382 0.763819 0.0507085 0.226131 -168.312 49.2793 6.56509 8.25232 0.641061 -1.91196 -2.7763 2.04322 1.15062 -0.0825354 0.0400485 -0.090363 
0.718593 0.0145531 0.0100503 0.286432 0.193517 0.582915 0.432161 0.147869 0.517588 0.432161 0.195938 0.743719 247.082 22.222 -25.8098 7.5034 10.6019 5.73082 -2.92894 -1.52772 2.16685 0.087388 -0.370111 -0.0181557 
0.366834 0.116569 0.20603 0.829146 0.0495292 0.296482 0.979899 0.015402 0.110553 0.467337 0.184934 0.723618 -37.0833 -53.4559 -19.9057 -20.6695 -26.5646 -4.43143 1.21619 -1.80308 -0.123839 -0.406242 -0.215497 0.0505727 
0.638191 0.0260759 0.0251256 0.557789 0.0760439 0.306533 0.482412 0.0691183 0.160804 0.98995 0.0273703 0.175879 76.9549 124.18 -36.9436 -20.2188 -9.20412 2.72357 3.37574 -0.599191 0.867247 -0.835985 0.836338 0.220006 
0.537688 0.0504656 0.0753769 0.366834 0.0821812 0.150754 0.341709 0.235379 0.849246 0.261307 0.201095 0.487437 171.94 12.2102 2.39561 8.64293 -18.321 -2.68912 -1.48143 1.12913 -0.864967 0.117149 -0.0779162 0.0390504 
0.743719 0.0134103 0.0150754 0.190955 0.139753 0.0150754 0.286432 0.180409 0.462312 0.984925 0.129829 0.688442 220.289 52.8019 -24.9713 12.2981 15.9769 0.554362 -6.98925 -2.09856 1.98918 0.282763 -0.333914 -0.0318343 
0.447236 0.110912 0.276382 0.0452261 0.588674 0.79397 0.944724 0.129306 0.688442 0.904523 0.00460152 0.040201 -79.8693 115.633 -4.20951 3.70477 -7.67798 -1.37121 11.5215 -0.519237 0.669392 -0.702428 -0.44135 0.0017499 
0 0.997121 0.080402 0.0703518 0.463559 0.673367 0.306533 0.24067 0.81407 0.874372 0.165657 0.839196 42.0255 -34.5607 11.0815 -8.30876 14.3047 -1.93998 -1.91398 4.89328 -0.211303 0.0859096 -0.516648 0.107093 
0.904523 0.196338 0.909548 0.633166 0.180287 0.889447 0.788945 0.0436962 0.201005 0.40201 0.16471 0.552764 -155.064 -55.1044 -34.1184 7.89951 -7.75164 -3.95467 -0.806967 -1.62112 0.197806 -0.264829 0.0134154 0.00962326 
0.301508 0.162445 0.306533 0.78392 0.185994 0.984925 0.743719 0.0723656 0.331658 0.417085 0.174201 0.61809 -92.44 -42.3542 -37.8331 20.9892 0.557943 -0.868648 -1.67516 -2.64053 -0.93175 -0.273712 0.228389 0.0490649 
0.135678 0.314697 0.38191 0.984925 0.0841009 0.517588 0.949749 0.156388 0.829146 0.944724 0.111732 0.58794 -3.7229 11.9062 24.3678 -10.6959 15.924 1.50941 -0.0310785 -1.04697 -0.55652 0.262271 0.061179 0.00493217 
0.155779 0.377385 0.798995 0.914573 0.0992084 0.577889 0.512563 0.0632755 0.155779 0.301508 0.127849 0.211055 -25.4492 -37.1794 -10.3326 -21.2191 17.3531 0.0268629 -0.402196 -1.81261 -0.785609 -0.122435 -0.220966 -0.00783847 
0.467337 0.0892071 0.19598 0.0301508 0.587773 0.321608 0.974874 0.133726 0.718593 0.889447 0.116685 0.59799 52.7526 22.1921 -1.80973 0.488569 -3.74641 -10.0292 7.83142 0.882906 0.663308 0.471121 -0.22561 0.0818422 
0.120603 0.302803 0.211055 0.241206 0.217585 0.592965 0.839196 0.130218 0.663317 0.723618 0.0248238 0.080402 -122.433 90.3245 0.145241 -1.72044 19.9011 4.36674 4.96128 0.171299 0.102446 -0.255958 -0.175674 -0.111829 
0.738693 0.041157 0.140704 0.678392 0.152508 0.768844 0.0854271 0.354876 0.281407 0.331658 0.272087 0.98995 180.784 17.2115 -30.9133 16.7895 -11.4132 11.978 -5.79223 0.829103 0.295583 -0.0319428 -0.578597 -0.0259193 
0.59799 0.0986941 0.336683 0.653266 0.104218 0.507538 0.80402 0.0904982 0.447236 0.180905 0.18591 0.135678 64.3957 -14.77 -16.8016 -3.64794 -12.2673 0.458875 3.64546 -0.336431 -0.664794 -0.0962463 0.0645142 0.102228 
0.824121 0.197203 0.889447 0.512563 0.0561258 0.170854 0.467337 0.159601 0.613065 0.246231 0.15503 0.21608 -31.3151 -44.6842 36.065 -1.47306 -11.3836 -1.16866 -3.96951 -4.05249 0.476461 -0.192993 -0.182535 0.182994 
0.899497 0 0.00502513 0.994975 0.105085 0.628141 0.844221 0.0772084 0.39196 0.613065 0.152807 0.668342 207.233 27.2982 -53.331 -8.26589 9.34006 3.27071 -10.3274 -2.39043 1.54965 0.11079 0.25335 0.109287 
0.61809 0.085253 0.286432 0.869347 0.0169168 0.140704 0.115578 0.282717 0.236181 0.201005 0.164892 0.115578 159.959 -3.63191 25.7277 -19.0679 -20.6485 -2.96352 2.81218 4.64532 -0.17976 -0.447579 0.361397 -0.0826031 
0.683417 0.0343254 0.0854271 0.482412 0.103853 0.39196 0.462312 0.214196 0.889447 0.487437 0.165311 0.643216 244.838 30.4285 5.30312 7.37591 3.02785 -0.527216 -2.55777 -0.402344 0.278244 0.0525602 0.0404226 -0.0906371 
