'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1'
0.5907,1.22056,0.214256,1.977,0.0651867,-0.385288,1.54309,0.468337,0.0836732,0.269784,2.96948,0.914725
0.623943,1.17167,0.227061,1.97397,0.0602072,-0.3935,1.5288,0.468238,0.0777388,0.269093,2.94375,0.867044
0.64086,1.19292,0.299337,1.97865,0.078274,-0.365251,1.5265,0.486148,0.103666,0.24263,3.21321,0.884188
0.576585,1.26767,0.24536,1.97358,0.0429833,-0.419435,1.50207,0.508334,0.126775,0.220373,3.47546,0.880063
0.572505,1.31674,0.307168,1.96876,0.0451513,-0.417366,1.50356,0.514693,0.136944,0.212255,3.54292,0.815509
0.569208,1.30584,0.281153,1.96522,0.0362102,-0.431654,1.57374,0.508279,0.155649,0.241952,3.17872,0.821408
0.579784,1.25582,0.236711,1.94574,0.0341208,-0.439655,1.5566,0.482782,0.110716,0.227971,3.32197,0.794235
0.524973,1.36836,0.233558,1.93401,0.0230778,-0.459198,1.5176,0.49322,0.110607,0.225201,3.44661,0.92969
0.545371,1.32736,0.240102,1.85377,0.0567854,-0.430004,1.5778,0.506369,0.154343,0.248437,3.17988,0.92619
0.596781,1.24641,0.269508,1.82899,0.0563725,-0.437604,1.61296,0.47689,0.123316,0.260286,3.00509,0.838969
0.635902,1.18562,0.276771,1.80973,0.100722,-0.376629,1.59663,0.515442,0.175096,0.280208,2.79699,0.787651
0.624981,1.2133,0.292058,1.83893,0.0667279,-0.419247,1.5824,0.523206,0.181365,0.243764,3.09795,0.729587
0.647133,1.19272,0.313494,1.88218,0.0818542,-0.38462,1.58363,0.542627,0.210967,0.221006,3.41597,0.803226
0.599175,1.27871,0.32437,1.89478,0.109205,-0.340215,1.5722,0.558846,0.230914,0.231903,3.25618,0.766571
0.638085,1.20347,0.308686,1.85769,0.166679,-0.264056,1.56773,0.546657,0.210895,0.252137,3.0213,0.744694
0.645429,1.20611,0.329683,1.86213,0.172013,-0.254828,1.62483,0.532386,0.210897,0.246843,3.12677,0.821688
