'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1'
0.258263,0.249254,0.607128,0.987895,0.0432064,0.307356,0.759521,0.111993,0.541837,0.0893598,0.488168,0.957362
0.27576,0.241282,0.61353,0.986299,0.0424822,0.30325,0.751999,0.111979,0.538869,0.0889965,0.484318,0.933522
0.284663,0.244746,0.649668,0.988765,0.0451096,0.317374,0.750789,0.114588,0.551833,0.0750686,0.524629,0.942094
0.250834,0.256937,0.62268,0.986093,0.0399773,0.290282,0.737933,0.11782,0.563388,0.0633543,0.563862,0.940031
0.248687,0.264938,0.653584,0.983559,0.0402926,0.291317,0.738716,0.118747,0.568472,0.0590815,0.573954,0.907755
0.246952,0.263161,0.640576,0.981694,0.0389923,0.284173,0.775654,0.117812,0.577824,0.0747116,0.519469,0.910704
0.252518,0.255003,0.618355,0.97144,0.0386884,0.280172,0.766632,0.114098,0.555358,0.067353,0.5409,0.897117
0.22367,0.273355,0.616779,0.965268,0.0370824,0.270401,0.746104,0.115619,0.555303,0.0658952,0.559546,0.964845
0.234406,0.26667,0.620051,0.923037,0.0419845,0.284998,0.777787,0.117534,0.577171,0.0781249,0.519643,0.963095
0.261464,0.253469,0.634754,0.909995,0.0419245,0.281198,0.796296,0.11324,0.561658,0.084361,0.493494,0.919484
0.282054,0.243556,0.638385,0.899857,0.0483743,0.311685,0.787701,0.118856,0.587548,0.0948461,0.462363,0.893826
0.276306,0.248071,0.646029,0.915226,0.0434305,0.290377,0.780213,0.119987,0.590682,0.0756653,0.507387,0.864794
0.287965,0.244715,0.656747,0.937991,0.0456303,0.30769,0.780858,0.122816,0.605483,0.0636873,0.554962,0.901613
0.262724,0.258737,0.662185,0.944621,0.0496079,0.329892,0.774843,0.125179,0.615457,0.0694229,0.531057,0.883286
0.283203,0.246467,0.654343,0.925099,0.0579665,0.367972,0.772489,0.123403,0.605448,0.0800721,0.495919,0.872347
0.287068,0.246898,0.664842,0.927437,0.0587422,0.372586,0.802544,0.121324,0.605449,0.0772859,0.511697,0.910844
0.285575,0.246637,0.660373,0.936027,0.0607966,0.38541,0.763143,0.122313,0.596343,0.0856083,0.487731,0.907141
0.285575,0.246637,0.660373,0.936027,0.0607966,0.38541,0.763143,0.122313,0.596343,0.0856083,0.487731,0.907141
0.281731,0.25059,0.670014,0.935417,0.0628153,0.395665,0.765369,0.124108,0.606422,0.0883688,0.479776,0.902846
0.276765,0.254724,0.677701,0.986489,0.0574187,0.380333,0.746537,0.122748,0.59218,0.0931943,0.471933,0.922507
0.297455,0.244356,0.675099,0.985164,0.052953,0.356991,0.767853,0.121241,0.592591,0.0966041,0.46566,0.930434
0.300771,0.245235,0.68588,0.982639,0.0537396,0.360458,0.781005,0.119725,0.589618,0.113188,0.431836,0.92927
0.312929,0.240797,0.689119,0.969486,0.0561644,0.36984,0.759309,0.122155,0.594074,0.0904585,0.477893,0.919437
0.314321,0.242093,0.697688,0.974408,0.053498,0.357266,0.756546,0.120965,0.586892,0.0831361,0.496814,0.919578
0.315152,0.233612,0.660224,0.995443,0.0487363,0.337618,0.78353,0.122774,0.606229,0.0740517,0.52064,0.906296
0.307443,0.232682,0.641312,0.997136,0.0420057,0.303289,0.786169,0.119785,0.591787,0.0848493,0.49247,0.920862
0.318234,0.223856,0.621026,0.989069,0.0420805,0.301821,0.779302,0.117618,0.578153,0.0614173,0.563725,0.902543
0.309611,0.225287,0.611474,0.994108,0.0430015,0.307733,0.777531,0.118745,0.583311,0.0547192,0.592385,0.908749
0.302925,0.237441,0.654336,0.962728,0.0433165,0.301937,0.785207,0.119459,0.589761,0.0931905,0.472583,0.925717
0.283711,0.25214,0.681572,0.954761,0.0365268,0.26496,0.774064,0.117559,0.575937,0.0669693,0.554478,0.95848
0.284287,0.240715,0.630293,0.961286,0.034037,0.253724,0.75244,0.119976,0.580215,0.0703327,0.548757,0.987268
0.281847,0.238788,0.615988,0.931826,0.0379263,0.266366,0.732336,0.118737,0.56584,0.0687354,0.555049,0.991919
0.269728,0.242347,0.604108,0.939337,0.0337443,0.246729,0.726499,0.112433,0.530986,0.0770236,0.526814,0.982723
0.232211,0.264694,0.604217,0.953513,0.0353977,0.258827,0.713072,0.108737,0.506297,0.0858987,0.497454,0.9597
0.226759,0.272805,0.624306,0.946366,0.0344623,0.252215,0.720943,0.119499,0.565049,0.0763901,0.526493,0.971596
0.238651,0.264784,0.624134,0.950491,0.0331122,0.246286,0.715465,0.122014,0.575681,0.0799116,0.515294,0.967202
0.218639,0.280272,0.631726,0.9724,0.0254423,0.212082,0.693901,0.117194,0.541412,0.0759106,0.520915,0.936365
0.219841,0.28128,0.64045,0.954838,0.0340425,0.252166,0.643702,0.113919,0.500277,0.0677065,0.542526,0.911422
0.208848,0.293666,0.658644,0.926554,0.0344414,0.247017,0.649042,0.1153,0.510134,0.0799224,0.512221,0.951944
0.228931,0.272417,0.62946,0.927624,0.0311096,0.230113,0.664666,0.117087,0.527138,0.0696204,0.54538,0.958429
0.249718,0.261926,0.642574,0.909026,0.030053,0.219705,0.660469,0.120801,0.544202,0.0773481,0.521559,0.961217
0.274311,0.25369,0.667216,0.911176,0.0344092,0.242756,0.658318,0.115611,0.516411,0.0820314,0.505626,0.948574
0.254766,0.267044,0.679763,0.91714,0.0331025,0.23762,0.633,0.112607,0.487891,0.107465,0.448929,0.960785
0.243904,0.269834,0.662651,0.900991,0.0348081,0.242028,0.642198,0.115137,0.505769,0.0887646,0.48157,0.916831
0.215783,0.288131,0.658019,0.924594,0.0281123,0.213859,0.654709,0.108823,0.479655,0.072345,0.527279,0.912488
0.210128,0.288745,0.640695,0.918184,0.0336777,0.240865,0.65439,0.109564,0.483311,0.0594585,0.571943,0.905238
0.216623,0.283481,0.639549,0.931403,0.0294948,0.222769,0.645397,0.109963,0.480787,0.0680123,0.539498,0.901537
0.211247,0.289795,0.649576,0.970222,0.0299777,0.234953,0.619289,0.109006,0.461871,0.0923419,0.472533,0.915383
0.191132,0.311847,0.67242,0.987631,0.025517,0.216058,0.632069,0.111574,0.482075,0.0737679,0.524677,0.92208
0.199895,0.305142,0.677358,0.976927,0.027567,0.224119,0.639606,0.113527,0.496124,0.0628428,0.566077,0.941543
0.222724,0.292654,0.702429,0.997688,0.0278502,0.230405,0.682008,0.109527,0.496486,0.0729933,0.524888,0.91088
