# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.113088 -----------------
#dely    BF
0.050  0.2676  0.0378
0.150  0.2671  0.0390
0.250  0.2174  0.0311
0.350  0.1583  0.0260
0.450  0.0529  0.0095
0.550  0.0261  0.0058
0.650  0.0193  0.0047
0.750  0.0577  0.0123
0.850  0.0244  0.0081
0.950  0.0397  0.0132
1.050  0.0009  0.0006
1.150 -0.0006 -0.0004
1.250  0.0000  0.0000
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
