# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.108079 -----------------
#dely    BF
0.050 -0.1354 -0.0002
0.150 -0.1260 -0.0002
0.250 -0.1163 -0.0002
0.350 -0.1054 -0.0001
0.450 -0.0950 -0.0001
0.550 -0.0831 -0.0001
0.650 -0.0750 -0.0001
0.750 -0.0656 -0.0001
0.850 -0.0581 -0.0001
0.950 -0.0509 -0.0001
1.050 -0.0461 -0.0001
1.150 -0.0395 -0.0001
1.250 -0.0306 -0.0001
1.350 -0.0235 -0.0001
1.450 -0.0165 -0.0001
1.550 -0.0099 -0.0001
1.650 -0.0035 -0.0000
1.750 -0.0003 -0.0000
