# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.109324 -----------------
#dely    BF
0.050 -0.1219 -0.0001
0.150 -0.1145 -0.0001
0.250 -0.1085 -0.0001
0.350 -0.0989 -0.0001
0.450 -0.0939 -0.0001
0.550 -0.0844 -0.0001
0.650 -0.0755 -0.0001
0.750 -0.0703 -0.0001
0.850 -0.0616 -0.0001
0.950 -0.0538 -0.0001
1.050 -0.0495 -0.0001
1.150 -0.0439 -0.0001
1.250 -0.0379 -0.0001
1.350 -0.0287 -0.0001
1.450 -0.0227 -0.0001
1.550 -0.0153 -0.0001
1.650 -0.0093 -0.0001
1.750 -0.0027 -0.0000
