1.86566 0.543833 0.717172 0.388889 -0.146758 0.848485 0.936656 0.272727 0.126263 0.156879 1.65455 -0.320651 -0.79798 0.227273 -0.11302 1.5202 -0.0149178 -0.676768 -0.00505051 0.0320505 -122.119 -14.3747 -3.89691 12.0209 -2.07667 2.44735 0.572745 -0.162407 0.818855 -0.225705 0.179162 -0.0850819 
0.963636 0.919964 0.373737 -0.116162 -0.11302 0.656566 1.50164 0.515152 -0.388889 -0.0421717 0.426263 1.14055 -0.333333 0.277778 0.038798 0.963636 0.895313 0.030303 -0.277778 0.143384 -4.98546 13.0577 6.1254 -2.02836 5.37594 2.0817 -0.0729525 -1.56165 0.551643 0.288693 -0.160462 0.149554 
1.96162 -0.286194 -0.494949 0.419192 -0.123141 1.46263 0.717564 0.414141 -0.146465 -0.156879 0.445455 1.46732 0.434343 0.419192 -0.0590404 1.19394 0.440804 -0.474747 -0.489899 -0.0826566 61.4187 -18.0486 -1.17693 3.5863 3.60325 2.42044 3.91523 0.509444 -0.312463 -0.182277 0.201583 -0.0920565 
0.253535 2.58202 -0.212121 -0.479798 -0.0961515 1.71212 0.477166 -0.030303 -0.186869 0.0556667 1.42424 0.833707 0.555556 -0.116162 -0.0995253 1.98081 -0.4931 -0.818182 0.449495 -0.0624141 -28.3763 -26.4053 17.3251 -5.70203 -5.52177 -4.11047 -1.29735 0.953534 -0.542565 0.0876964 -0.460647 -0.206951 
1.2899 -0.0138362 -0.818182 -0.156566 -0.0995253 0.368687 2.23908 0.59596 -0.338384 -0.143384 1.07879 1.00275 0.373737 -0.19697 0.126515 1.53939 0.22003 -0.515152 -0.388889 -0.126515 56.5974 -31.1222 0.131699 -3.17244 -0.590179 1.73512 -2.6892 -0.365856 0.135848 0.359021 -0.0759029 0.0496074 
1.02121 0.43612 -0.454545 -0.0757576 0.163626 0.157576 3.74791 -0.79798 -0.409091 0.0455454 2 0.537545 0.111111 -0.409091 -0.160253 0.771717 1.32333 0.393939 -0.439394 0.00168686 21.0916 13.8263 -8.69646 2.53593 -1.34121 1.58757 -4.43698 -0.923678 -0.463565 0.349794 -0.177795 -0.100097 
0.925253 1.1551 0.89899 0.318182 0.0826566 1.69293 -0.233319 -0.717172 0.368687 0.143384 1.71212 -0.222083 -0.656566 0.308081 0.0185556 0.138384 4.062 -0.979798 -0.166667 0.0556667 -52.1237 12.9308 0.948329 7.29653 -9.70245 -3.75027 0.989989 0.369621 0.938587 0.0639631 -0.0333172 0.00508548 
1.53939 1.03607 1 0.217172 0.156879 1.00202 0.85286 0.575758 0.338384 0.0320505 1.09798 0.106673 -0.69697 0.156566 0.163626 0.119192 4.81153 -0.919192 -0.0959596 0.0691616 -104.496 16.1746 -5.38994 6.26458 0.567115 -3.38519 -0.884385 1.21138 1.29598 0.419636 0.0898434 -0.127832 
0.752525 1.38536 0.474747 -0.308081 0.126515 1.61616 0.4775 0.616162 0.5 -0.129889 0.944444 0.992854 0.333333 -0.29798 -0.136636 1.55859 0.212252 -0.010101 0.358586 0.0050606 -39.0131 -2.39381 12.574 -3.49505 5.32662 -2.78423 0.984482 0.488394 0.0196703 0.00544098 -0.0976037 0.331115 
0.579798 0.516593 -0.555556 0.39899 0.0050606 1.90404 -0.344416 -0.59596 0.449495 -0.089404 0.157576 4.48367 0.979798 0.39899 0.00843434 0.291919 2.22367 0.232323 0.338384 0.150131 -13.4763 8.08033 -17.7772 -12.0753 -4.77944 0.697843 1.02478 0.401498 0.873242 -0.209795 -0.0398876 -0.097447 
