1.86566 0.543833 0.717172 0.388889 -0.146758 0.848485 0.936656 0.272727 0.126263 0.156879 1.65455 -0.320651 -0.79798 0.227273 -0.11302 1.5202 -0.0149178 -0.676768 -0.00505051 0.0320505 
0.963636 0.919964 0.373737 -0.116162 -0.11302 0.656566 1.50164 0.515152 -0.388889 -0.0421717 0.426263 1.14055 -0.333333 0.277778 0.038798 0.963636 0.895313 0.030303 -0.277778 0.143384 
1.96162 -0.286194 -0.494949 0.419192 -0.123141 1.46263 0.717564 0.414141 -0.146465 -0.156879 0.445455 1.46732 0.434343 0.419192 -0.0590404 1.19394 0.440804 -0.474747 -0.489899 -0.0826566 
0.253535 2.58202 -0.212121 -0.479798 -0.0961515 1.71212 0.477166 -0.030303 -0.186869 0.0556667 1.42424 0.833707 0.555556 -0.116162 -0.0995253 1.98081 -0.4931 -0.818182 0.449495 -0.0624141 
1.2899 -0.0138362 -0.818182 -0.156566 -0.0995253 0.368687 2.23908 0.59596 -0.338384 -0.143384 1.07879 1.00275 0.373737 -0.19697 0.126515 1.53939 0.22003 -0.515152 -0.388889 -0.126515 
1.02121 0.43612 -0.454545 -0.0757576 0.163626 0.157576 3.74791 -0.79798 -0.409091 0.0455454 2 0.537545 0.111111 -0.409091 -0.160253 0.771717 1.32333 0.393939 -0.439394 0.00168686 
0.925253 1.1551 0.89899 0.318182 0.0826566 1.69293 -0.233319 -0.717172 0.368687 0.143384 1.71212 -0.222083 -0.656566 0.308081 0.0185556 0.138384 4.062 -0.979798 -0.166667 0.0556667 
1.53939 1.03607 1 0.217172 0.156879 1.00202 0.85286 0.575758 0.338384 0.0320505 1.09798 0.106673 -0.69697 0.156566 0.163626 0.119192 4.81153 -0.919192 -0.0959596 0.0691616 
0.752525 1.38536 0.474747 -0.308081 0.126515 1.61616 0.4775 0.616162 0.5 -0.129889 0.944444 0.992854 0.333333 -0.29798 -0.136636 1.55859 0.212252 -0.010101 0.358586 0.0050606 
0.579798 0.516593 -0.555556 0.39899 0.0050606 1.90404 -0.344416 -0.59596 0.449495 -0.089404 0.157576 4.48367 0.979798 0.39899 0.00843434 0.291919 2.22367 0.232323 0.338384 0.150131 
2 0.25635 -0.474747 -0.39899 0.089404 1.80808 0.498512 0.333333 0.247475 0.123141 0.925253 0.710227 0.353535 0.368687 -0.0354242 0.349495 2.4819 0.858586 -0.308081 -0.167 
0.944444 0.859151 0.272727 -0.0858586 -0.0927778 1.57778 0.163532 -0.656566 -0.489899 -0.14001 1.53939 0.300467 -0.353535 -0.126263 0.119768 0.483838 1.9632 0.757576 -0.247475 0.0219293 
0.656566 0.518847 -0.69697 0.106061 0.153505 1.21313 1.35654 0.838384 -0.479798 0.0354242 1.00202 0.725167 -0.030303 -0.186869 0.0219293 0.253535 2.1711 -0.616162 -0.0353535 0.11302 
1.32828 0.541566 0.151515 0.186869 0.133263 1.75051 0.313531 -0.171717 -0.176768 -0.0657879 1.23232 0.746112 0.292929 -0.106061 -0.0489192 1.88485 0.545406 0.0909091 -0.267677 0.00843434 
1.42424 0.81662 0.212121 -0.358586 0.0792828 1.25152 0.171024 -0.353535 0.308081 0.136636 1.78889 0.139024 0.010101 0.358586 -0.0691616 0.272727 2.02986 -0.939394 -0.469697 0.153505 
1.19394 1.18103 0.79798 -0.328283 -0.129889 1.19394 1.04444 0.818182 0.146465 0.0961515 1.88485 0.329874 0.0707071 0.176768 0.0860303 0.637374 0.802523 -0.292929 0.0555556 0.0624141 
1.98081 0.399302 -0.151515 -0.237374 0.11302 1.30909 0.441637 -0.313131 -0.287879 0.0219293 1.73131 -0.110153 -0.393939 0.267677 -0.156879 0.541414 1.94002 0.818182 -0.419192 -0.0118081 
