# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.280336 -----------------
#dely    BF    dB     BFVar
0.050  0.3681  0.0002  0.0023
0.150  0.3433  0.0002  0.0033
0.250  0.3177  0.0002  0.0023
0.350  0.2909  0.0002  0.0043
0.450  0.2608  0.0002  0.0024
0.550  0.2325  0.0002  0.0034
0.650  0.2032  0.0002  0.0025
0.750  0.1742  0.0001  0.0029
0.850  0.1473  0.0001  0.0019
0.950  0.1223  0.0001  0.0011
1.050  0.0982  0.0001  0.0013
1.150  0.0778  0.0001  0.0009
1.250  0.0598  0.0001  0.0011
1.350  0.0439  0.0001  0.0010
1.450  0.0300  0.0000  0.0009
1.550  0.0196  0.0000  0.0016
1.650  0.0106  0.0000  0.0007
1.750  0.0033  0.0000  0.0002
