# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.119829 -----------------
#dely    BF    dB     BFVar
0.050  0.1407  0.0001  0.0025
0.150  0.1350  0.0001  0.0015
0.250  0.1265  0.0001  0.0035
0.350  0.1202  0.0001  0.0034
0.450  0.1140  0.0001  0.0026
0.550  0.1028  0.0001  0.0017
0.650  0.0942  0.0001  0.0016
0.750  0.0824  0.0001  0.0023
0.850  0.0711  0.0001  0.0010
0.950  0.0592  0.0001  0.0019
1.050  0.0471  0.0001  0.0009
1.150  0.0360  0.0000  0.0008
1.250  0.0276  0.0000  0.0009
1.350  0.0193  0.0000  0.0008
1.450  0.0125  0.0000  0.0007
1.550  0.0070  0.0000  0.0003
1.650  0.0024  0.0000  0.0002
1.750  0.0002  0.0000  0.0001
