# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.188373 -----------------
#dely    BF    dB     BFVar
0.050  0.2586  0.0001  0.0040
0.150  0.2403  0.0001  0.0032
0.250  0.2185  0.0001  0.0027
0.350  0.1987  0.0001  0.0040
0.450  0.1764  0.0001  0.0035
0.550  0.1551  0.0001  0.0032
0.650  0.1340  0.0001  0.0021
0.750  0.1134  0.0001  0.0013
0.850  0.0949  0.0001  0.0014
0.950  0.0786  0.0001  0.0014
1.050  0.0626  0.0001  0.0014
1.150  0.0488  0.0001  0.0011
1.250  0.0368  0.0000  0.0008
1.350  0.0273  0.0000  0.0007
1.450  0.0189  0.0000  0.0010
1.550  0.0121  0.0000  0.0005
1.650  0.0066  0.0000  0.0004
1.750  0.0019  0.0000  0.0002
