# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.30893 -----------------
#dely    BF    dB     BFVar
0.050  0.3831  0.0002  0.0025
0.150  0.3564  0.0002  0.0038
0.250  0.3321  0.0002  0.0032
0.350  0.3071  0.0002  0.0029
0.450  0.2799  0.0002  0.0036
0.550  0.2512  0.0002  0.0029
0.650  0.2235  0.0002  0.0020
0.750  0.1974  0.0001  0.0040
0.850  0.1687  0.0001  0.0038
0.950  0.1458  0.0001  0.0014
1.050  0.1202  0.0001  0.0042
1.150  0.0966  0.0001  0.0017
1.250  0.0770  0.0001  0.0015
1.350  0.0586  0.0001  0.0012
1.450  0.0424  0.0001  0.0011
1.550  0.0286  0.0001  0.0008
1.650  0.0158  0.0000  0.0005
1.750  0.0051  0.0000  0.0003
