# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0850661 -----------------
#dely    BF    dB     BFVar
0.050  0.1633  0.0005  0.0092
0.150  0.1552  0.0005  0.0040
0.250  0.1358  0.0004  0.0037
0.350  0.1109  0.0004  0.0030
0.450  0.0884  0.0004  0.0037
0.550  0.0650  0.0003  0.0022
0.650  0.0472  0.0003  0.0025
0.750  0.0321  0.0002  0.0016
0.850  0.0213  0.0002  0.0010
0.950  0.0137  0.0001  0.0005
1.050  0.0084  0.0001  0.0008
1.150  0.0049  0.0001  0.0003
1.250  0.0027  0.0000  0.0003
1.350  0.0012  0.0000  0.0003
1.450  0.0005  0.0000  0.0001
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
