# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0848858 -----------------
#dely    BF    dB     BFVar
0.050  0.1416  0.0019  0.0219
0.150  0.1375  0.0018  0.0085
0.250  0.1152  0.0016  0.0088
0.350  0.1086  0.0016  0.0066
0.450  0.0808  0.0013  0.0063
0.550  0.0754  0.0013  0.0035
0.650  0.0598  0.0011  0.0053
0.750  0.0449  0.0010  0.0029
0.850  0.0337  0.0008  0.0032
0.950  0.0220  0.0006  0.0026
1.050  0.0160  0.0006  0.0013
1.150  0.0081  0.0004  0.0015
1.250  0.0040  0.0002  0.0016
1.350  0.0010  0.0001  0.0003
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
