# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.284627 -----------------
#dely    BF    dB     BFVar
0.050  0.3877  0.0002  0.0047
0.150  0.3618  0.0002  0.0033
0.250  0.3323  0.0002  0.0023
0.350  0.3023  0.0002  0.0036
0.450  0.2718  0.0002  0.0030
0.550  0.2392  0.0002  0.0025
0.650  0.2071  0.0002  0.0049
0.750  0.1761  0.0001  0.0018
0.850  0.1460  0.0001  0.0018
0.950  0.1199  0.0001  0.0016
1.050  0.0930  0.0001  0.0012
1.150  0.0716  0.0001  0.0008
1.250  0.0521  0.0001  0.0014
1.350  0.0374  0.0001  0.0010
1.450  0.0242  0.0000  0.0010
1.550  0.0147  0.0000  0.0006
1.650  0.0070  0.0000  0.0005
1.750  0.0020  0.0000  0.0003
