# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.119331 -----------------
#dely    BF    dB     BFVar
0.050  0.1933  0.0019  0.0097
0.150  0.1814  0.0018  0.0156
0.250  0.1728  0.0018  0.0084
0.350  0.1514  0.0018  0.0109
0.450  0.1249  0.0016  0.0097
0.550  0.0976  0.0015  0.0084
0.650  0.0807  0.0013  0.0080
0.750  0.0648  0.0013  0.0063
0.850  0.0504  0.0012  0.0120
0.950  0.0325  0.0009  0.0034
1.050  0.0247  0.0009  0.0062
1.150  0.0114  0.0005  0.0023
1.250  0.0055  0.0004  0.0012
1.350  0.0012  0.0001  0.0003
1.450  0.0007  0.0001  0.0002
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
