# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.248828 -----------------
#dely    BF
0.050  0.3413  0.0023
0.150  0.3559  0.0025
0.250  0.3250  0.0024
0.350  0.2746  0.0021
0.450  0.2280  0.0019
0.550  0.2081  0.0019
0.650  0.1930  0.0019
0.750  0.1505  0.0017
0.850  0.1208  0.0015
0.950  0.1000  0.0015
1.050  0.0698  0.0012
1.150  0.0502  0.0010
1.250  0.0269  0.0006
1.350  0.0276  0.0008
1.450  0.0107  0.0004
1.550  0.0043  0.0002
1.650  0.0018  0.0002
1.750 -0.0001 -0.0000
