# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.244909 -----------------
#dely    BF    dB     BFVar
0.050  0.3476  0.0002  0.0030
0.150  0.3266  0.0002  0.0035
0.250  0.3004  0.0002  0.0022
0.350  0.2720  0.0002  0.0015
0.450  0.2428  0.0002  0.0022
0.550  0.2126  0.0002  0.0019
0.650  0.1812  0.0001  0.0031
0.750  0.1507  0.0001  0.0021
0.850  0.1220  0.0001  0.0026
0.950  0.0944  0.0001  0.0011
1.050  0.0705  0.0001  0.0021
1.150  0.0508  0.0001  0.0024
1.250  0.0348  0.0001  0.0010
1.350  0.0221  0.0000  0.0005
1.450  0.0129  0.0000  0.0006
1.550  0.0062  0.0000  0.0004
1.650  0.0016  0.0000  0.0004
1.750  0.0001  0.0000  0.0000
