# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0767601 -----------------
#dely    BF    dB     BFVar
0.050  0.1497  0.0016  0.0059
0.150  0.1321  0.0015  0.0056
0.250  0.1127  0.0013  0.0062
0.350  0.0944  0.0012  0.0057
0.450  0.0755  0.0010  0.0050
0.550  0.0586  0.0009  0.0088
0.650  0.0450  0.0008  0.0034
0.750  0.0353  0.0007  0.0038
0.850  0.0252  0.0006  0.0035
0.950  0.0177  0.0005  0.0023
1.050  0.0109  0.0004  0.0026
1.150  0.0060  0.0003  0.0006
1.250  0.0032  0.0002  0.0005
1.350  0.0011  0.0001  0.0003
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
