'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1'
0.565772,1.38259,0.386105,1.76925,-0.00202196,-0.542839,1.28967,0.455669,-0.0569488,0.233718,2.88209,0.237333
0.572326,1.3547,0.363587,1.76185,-0.00643885,-0.551733,1.27209,0.446446,-0.0810179,0.241986,2.80675,0.263939
0.64458,1.27159,0.425968,1.78764,-0.00586781,-0.543055,1.24193,0.438134,-0.111719,0.186096,3.55286,0.197921
0.567314,1.36063,0.357742,1.80563,0.0235875,-0.493544,1.34546,0.339931,-0.199871,0.237332,2.81678,0.201599
0.571122,1.33149,0.325249,1.82002,0.0313783,-0.477675,1.38482,0.349583,-0.165216,0.232781,2.83966,0.15725
0.555006,1.35907,0.31807,1.77925,0.0492992,-0.462813,1.35752,0.351915,-0.175585,0.242825,2.74988,0.192251
0.580749,1.32109,0.337375,1.77645,0.063607,-0.442196,1.35192,0.385953,-0.127435,0.228136,2.94782,0.235969
0.558823,1.37261,0.350131,1.72073,0.057662,-0.468523,1.35889,0.381755,-0.13011,0.247024,2.73375,0.234926
0.580466,1.32325,0.339815,1.73989,0.0688681,-0.4456,1.35073,0.381192,-0.135201,0.244658,2.73188,0.194725
0.564101,1.35864,0.345171,1.7655,0.0589955,-0.452448,1.39506,0.375985,-0.120546,0.25632,2.59416,0.165724
0.539118,1.42806,0.370852,1.81761,0.063903,-0.429577,1.38859,0.367487,-0.136485,0.283683,2.37624,0.198205
0.56155,1.34756,0.320853,1.82134,0.0890415,-0.390788,1.39919,0.382705,-0.108443,0.296539,2.28946,0.213971
0.579626,1.31495,0.324979,1.74449,0.0990886,-0.398814,1.4215,0.402833,-0.0675343,0.336091,2.02597,0.197704
0.537369,1.38241,0.296603,1.78159,0.076099,-0.421904,1.44447,0.402707,-0.0570408,0.338489,2.00774,0.190484
0.501595,1.46205,0.289323,1.79851,0.0713077,-0.424047,1.48592,0.413875,-0.021842,0.271929,2.45276,0.167469
0.524819,1.41701,0.306013,1.76736,0.0884376,-0.40771,1.47229,0.432033,-0.000550078,0.252475,2.64736,0.188796
0.644105,1.21956,0.34682,1.83652,0.100228,-0.369673,1.51254,0.437734,0.0252645,0.226649,2.95174,0.214389
0.565365,1.35694,0.346408,1.81587,0.0722126,-0.417614,1.47501,0.45794,0.0395122,0.215593,3.12085,0.251993
0.576215,1.33627,0.347205,1.81692,0.109887,-0.360793,1.4759,0.461233,0.0448416,0.215556,3.09992,0.219829
0.591021,1.30825,0.346684,1.79038,0.149766,-0.308758,1.48941,0.447699,0.0304056,0.291356,2.32437,0.209046
0.58561,1.25219,0.247662,1.71413,0.176963,-0.291685,1.46293,0.524244,0.133632,0.227227,2.9327,0.19654
0.58488,1.25415,0.248559,1.67331,0.220767,-0.239562,1.46827,0.543251,0.164519,0.214942,3.10094,0.208705
0.609758,1.24132,0.295941,1.70658,0.23668,-0.204564,1.45588,0.549696,0.168654,0.257944,2.62207,0.231052
0.623482,1.22654,0.308242,1.72999,0.227526,-0.210723,1.48784,0.541258,0.170086,0.266681,2.51406,0.190324
0.649741,1.22376,0.365978,1.76921,0.224115,-0.203601,1.44951,0.513493,0.111461,0.316346,2.19823,0.27875
0.629526,1.22494,0.320545,1.75714,0.213899,-0.222637,1.42716,0.505784,0.0895765,0.351425,1.99147,0.269938
0.680433,1.1645,0.343379,1.77194,0.198259,-0.24156,1.40288,0.506202,0.0786198,0.350699,1.97489,0.239427
0.693438,1.16645,0.372625,1.78392,0.213945,-0.214409,1.41597,0.521329,0.107607,0.337525,2.03302,0.220343
0.676402,1.21302,0.407799,1.80873,0.218249,-0.200608,1.42345,0.529366,0.123209,0.347856,1.98854,0.237648
0.672392,1.22126,0.411741,1.8625,0.18518,-0.234974,1.29216,0.501353,0.0130153,0.34569,1.9899,0.222493
0.68643,1.22985,0.453679,1.8087,0.195167,-0.235245,1.30866,0.522641,0.0542673,0.309412,2.15343,0.14389
0.707613,1.21205,0.468626,1.85947,0.221534,-0.181271,1.33774,0.535074,0.0887861,0.263953,2.53703,0.187762
0.691401,1.25499,0.501397,1.8576,0.188268,-0.231693,1.38099,0.458631,-0.00353731,0.226958,2.90453,0.149301
0.683509,1.17548,0.366161,1.87042,0.157902,-0.273724,1.36368,0.493719,0.0403253,0.192608,3.38276,0.116255
0.689781,1.16076,0.356793,1.87617,0.125507,-0.320759,1.35267,0.510548,0.0598718,0.20586,3.20411,0.16744
0.64275,1.20902,0.327878,1.86896,0.117848,-0.334212,1.36546,0.497412,0.0467765,0.232339,2.87926,0.208846
0.628999,1.23477,0.334019,1.85314,0.141939,-0.302433,1.43636,0.470146,0.0403995,0.270121,2.5664,0.314437
0.541401,1.39266,0.325224,1.84533,0.152194,-0.289231,1.4073,0.433726,-0.0279696,0.205234,3.2865,0.276913
0.555054,1.43346,0.429814,1.86624,0.150514,-0.285952,1.42192,0.424838,-0.0343263,0.23094,2.96912,0.318754
0.603264,1.35259,0.445996,1.90465,0.124537,-0.314601,1.42631,0.421399,-0.0374172,0.250817,2.74352,0.308045
0.626624,1.34477,0.493294,1.96454,0.120085,-0.305996,1.47035,0.415466,-0.0262604,0.2766,2.4771,0.263303
