# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.301758 -----------------
#dely    BF
0.050  0.5063  0.0030
0.150  0.4721  0.0029
0.250  0.4515  0.0029
0.350  0.3675  0.0026
0.450  0.3097  0.0023
0.550  0.2410  0.0019
0.650  0.1877  0.0017
0.750  0.1490  0.0015
0.850  0.1046  0.0011
0.950  0.0813  0.0010
1.050  0.0570  0.0008
1.150  0.0314  0.0005
1.250  0.0307  0.0005
1.350  0.0187  0.0004
1.450  0.0074  0.0002
1.550  0.0016  0.0000
1.650 -0.0001 -0.0000
1.750  0.0000  0.0000
