# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.140663 -----------------
#dely    BF    dB     BFVar
0.050  0.2501  0.0032  0.0121
0.150  0.2352  0.0030  0.0156
0.250  0.2134  0.0029  0.0084
0.350  0.1789  0.0025  0.0075
0.450  0.1498  0.0023  0.0078
0.550  0.1172  0.0019  0.0085
0.650  0.0935  0.0017  0.0088
0.750  0.0612  0.0013  0.0054
0.850  0.0453  0.0011  0.0042
0.950  0.0319  0.0009  0.0035
1.050  0.0166  0.0006  0.0019
1.150  0.0091  0.0004  0.0023
1.250  0.0032  0.0002  0.0011
1.350  0.0009  0.0001  0.0011
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
