# ICODE=2212, JCODE=-2212
# SIGMA_QGP=1.1112, SIGMA_HAD=0.468593
# NSAMPLE=10000000, Tblast=77.1239, UPERPblast(x,y)=(0.7613,0.7613)
# SOVERUD=0.7028, QUARK_ENTROPY_RATIO=0.2215, BARYON_FUDGE=0.7163
# ------- normalization=0.0659255 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0866  0.0012  0.1760 -0.0894  0.0000
0.150  0.0828  0.0012  0.1657 -0.0829  0.0000
0.250  0.0818  0.0012  0.1510 -0.0692  0.0000
0.350  0.0768  0.0013  0.1346 -0.0578  0.0000
0.450  0.0678  0.0012  0.1144 -0.0466  0.0000
0.550  0.0586  0.0012  0.0941 -0.0355  0.0000
0.650  0.0542  0.0013  0.0785 -0.0243  0.0000
0.750  0.0475  0.0013  0.0638 -0.0163  0.0000
0.850  0.0359  0.0012  0.0458 -0.0099  0.0000
0.950  0.0314  0.0013  0.0368 -0.0054  0.0000
1.050  0.0162  0.0009  0.0190 -0.0027  0.0000
1.150  0.0112  0.0008  0.0122 -0.0010  0.0000
1.250  0.0057  0.0006  0.0062 -0.0005  0.0000
1.350  0.0026  0.0004  0.0026 -0.0000  0.0000
1.450  0.0002  0.0001  0.0002  0.0000  0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
