0.15 0.2283 0.2563 0.2201 0.2003 0.2551 0.2083 0.2219 0.2358 0.1839 0.2062 0.218 0.2383 0.2537 0.1935 0.2476 0.2501 0.2542 0.2555 0.2126 0.233 
0.25 0.1921 0.1703 0.1781 0.1581 0.1754 0.1717 0.1744 0.1859 0.1325 0.1533 0.1558 0.1832 0.1899 0.1461 0.1804 0.1703 0.1738 0.1733 0.1552 0.1673 
0.35 0.1202 0.1176 0.1239 0.1151 0.1336 0.1192 0.1121 0.1173 0.1113 0.1079 0.1367 0.112 0.1242 0.102 0.1213 0.106 0.1296 0.1285 0.1205 0.1147 
0.45 0.0764 0.0746 0.0801 0.0893 0.0857 0.0917 0.0767 0.0795 0.0958 0.0892 0.0833 0.0863 0.0804 0.0706 0.0742 0.0748 0.0741 0.0839 0.084 0.0908 
0.55 0.0527 0.0427 0.0536 0.0625 0.0681 0.0643 0.0515 0.0404 0.0532 0.0496 0.0713 0.051 0.0523 0.0557 0.0418 0.0433 0.0442 0.0518 0.0615 0.0536 
0.65 0.0395 0.0275 0.0361 0.048 0.0441 0.0387 0.0288 0.0213 0.0322 0.0396 0.0496 0.0366 0.0247 0.0364 0.0206 0.0252 0.0284 0.0316 0.0419 0.0302 
0.75 0.022 0.0183 0.0202 0.0335 0.0194 0.0269 0.0189 0.0113 0.027 0.024 0.0284 0.018 0.0212 0.0223 0.0141 0.0171 0.0176 0.0158 0.0235 0.0215 
0.85 0.0108 0.0103 0.0139 0.0167 0.0109 0.0132 0.009 0.0044 0.0205 0.0153 0.0133 0.0116 0.0101 0.0131 0.0073 0.008 0.0072 0.01 0.0145 0.0143 
0.95 0.0094 0.0044 0.0057 0.0104 0.0059 0.0079 0.0044 0.0022 0.0108 0.0089 0.0086 0.0066 0.004 0.0079 0.0038 0.0016 0.0043 0.0067 0.0096 0.006 
1.05 0.0036 0.0021 0.0028 0.0078 0.0018 0.0047 0.0017 0.0009 0.0063 0.0044 0.0021 0.0024 0.0024 0.0046 0.0011 0.0011 0.0016 0.0026 0.0026 0.0027 
1.15 0.0023 0.0014 0.002 0.0032 0.0013 0.0023 0.001 -0 0.0033 0.0021 0.0012 0.0018 0.0014 0.0015 0.0008 0.0001 0.0007 0.0013 0.0014 0.0014 
1.25 0.001 0.0003 0.0005 0.0007 -0 0.0008 -0 0.0002 0.001 0.0003 0 0.0005 0.0004 0.0006 -0.0001 0.0001 0.0002 0.001 0.0006 0.0004 
1.35 0.0003 0.0003 0.0001 0.0005 0.0001 0.0002 -0.0001 -0 0.0003 0.0001 -0.0001 0.0002 0.0007 0.0005 0.0001 0 0.0002 0.0002 0.0002 0.0001 
1.45 0.0001 0 0 0.0001 -0 0.0001 0 -0 0.0002 0.0001 0.0001 -0 0 -0 0 0 0 0.0001 0 -0 
1.55 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 -0 0 0 
1.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
