# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.299661 -----------------
#dely    BF
0.050  0.5040  0.0031
0.150  0.4594  0.0030
0.250  0.4425  0.0030
0.350  0.3547  0.0026
0.450  0.2998  0.0023
0.550  0.2564  0.0021
0.650  0.2128  0.0019
0.750  0.1462  0.0015
0.850  0.1125  0.0012
0.950  0.0715  0.0009
1.050  0.0632  0.0009
1.150  0.0325  0.0005
1.250  0.0219  0.0004
1.350  0.0155  0.0003
1.450  0.0049  0.0001
1.550 -0.0006 -0.0000
1.650  0.0010  0.0000
1.750 -0.0015 -0.0001
