# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.289406 -----------------
#dely    BF
0.050  0.5333  0.0006
0.150  0.4921  0.0006
0.250  0.4268  0.0005
0.350  0.3606  0.0005
0.450  0.2998  0.0004
0.550  0.2371  0.0004
0.650  0.1807  0.0003
0.750  0.1314  0.0002
0.850  0.0949  0.0002
0.950  0.0609  0.0001
1.050  0.0386  0.0001
1.150  0.0223  0.0001
1.250  0.0118  0.0000
1.350  0.0044  0.0000
1.450  0.0007  0.0000
1.550 -0.0006 -0.0000
1.650 -0.0007 -0.0000
1.750 -0.0001 -0.0000
