# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0881925 -----------------
#dely    BF    dB     BFVar
0.050  0.2000  0.0006  0.0049
0.150  0.1801  0.0006  0.0052
0.250  0.1517  0.0005  0.0047
0.350  0.1188  0.0004  0.0024
0.450  0.0878  0.0003  0.0037
0.550  0.0597  0.0003  0.0023
0.650  0.0382  0.0002  0.0013
0.750  0.0228  0.0001  0.0023
0.850  0.0127  0.0001  0.0024
0.950  0.0063  0.0000  0.0010
1.050  0.0028  0.0000  0.0006
1.150  0.0010  0.0000  0.0003
1.250  0.0001  0.0000  0.0002
1.350 -0.0000 -0.0000  0.0002
1.450 -0.0001 -0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
