# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.371377 -----------------
#dely    BF    dB     BFVar
0.050  0.6312  0.0003  0.0036
0.150  0.5749  0.0003  0.0042
0.250  0.5104  0.0003  0.0041
0.350  0.4385  0.0002  0.0048
0.450  0.3678  0.0002  0.0055
0.550  0.2998  0.0002  0.0034
0.650  0.2372  0.0002  0.0028
0.750  0.1864  0.0001  0.0026
0.850  0.1431  0.0001  0.0031
0.950  0.1065  0.0001  0.0014
1.050  0.0763  0.0001  0.0016
1.150  0.0535  0.0001  0.0013
1.250  0.0372  0.0001  0.0010
1.350  0.0237  0.0000  0.0006
1.450  0.0145  0.0000  0.0005
1.550  0.0079  0.0000  0.0005
1.650  0.0038  0.0000  0.0002
1.750  0.0011  0.0000  0.0010
