# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.267695 -----------------
#dely    BF    dB     BFVar
0.050  0.4859  0.0003  0.0047
0.150  0.4482  0.0003  0.0088
0.250  0.3915  0.0003  0.0055
0.350  0.3351  0.0002  0.0033
0.450  0.2770  0.0002  0.0049
0.550  0.2188  0.0002  0.0020
0.650  0.1684  0.0001  0.0030
0.750  0.1239  0.0001  0.0020
0.850  0.0896  0.0001  0.0026
0.950  0.0593  0.0001  0.0012
1.050  0.0382  0.0000  0.0008
1.150  0.0223  0.0000  0.0011
1.250  0.0119  0.0000  0.0010
1.350  0.0051  0.0000  0.0026
1.450  0.0020  0.0000  0.0004
1.550  0.0001  0.0000  0.0003
1.650 -0.0004 -0.0000  0.0001
1.750 -0.0000 -0.0000  0.0000
