# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.292798 -----------------
#dely    BF    dB     BFVar
0.050  0.5201  0.0003  0.0039
0.150  0.4740  0.0002  0.0080
0.250  0.4178  0.0002  0.0051
0.350  0.3567  0.0002  0.0028
0.450  0.2941  0.0002  0.0037
0.550  0.2376  0.0002  0.0026
0.650  0.1847  0.0001  0.0027
0.750  0.1395  0.0001  0.0036
0.850  0.1032  0.0001  0.0019
0.950  0.0746  0.0001  0.0024
1.050  0.0505  0.0001  0.0013
1.150  0.0326  0.0000  0.0011
1.250  0.0205  0.0000  0.0007
1.350  0.0116  0.0000  0.0014
1.450  0.0063  0.0000  0.0020
1.550  0.0028  0.0000  0.0006
1.650  0.0010  0.0000  0.0003
1.750  0.0002  0.0000  0.0001
