# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.171376 -----------------
#dely    BF
0.050 -0.4171 -0.0029
0.150 -0.3137 -0.0023
0.250 -0.3350 -0.0025
0.350 -0.2696 -0.0021
0.450 -0.1841 -0.0015
0.550 -0.1629 -0.0015
0.650 -0.1063 -0.0010
0.750 -0.0511 -0.0005
0.850 -0.0343 -0.0004
0.950  0.0076  0.0001
1.050  0.0107  0.0001
1.150  0.0145  0.0002
1.250  0.0123  0.0002
1.350  0.0245  0.0005
1.450  0.0225  0.0005
1.550  0.0220  0.0006
1.650  0.0306  0.0012
1.750  0.0156  0.0010
