# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.346089 -----------------
#dely    BF
0.050  0.5681  0.0006
0.150  0.5202  0.0005
0.250  0.4686  0.0005
0.350  0.4083  0.0005
0.450  0.3550  0.0004
0.550  0.2957  0.0004
0.650  0.2405  0.0003
0.750  0.1870  0.0003
0.850  0.1430  0.0002
0.950  0.1024  0.0002
1.050  0.0712  0.0001
1.150  0.0470  0.0001
1.250  0.0300  0.0001
1.350  0.0157  0.0000
1.450  0.0070  0.0000
1.550  0.0022  0.0000
1.650 -0.0005 -0.0000
1.750 -0.0005 -0.0000
