# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.376347 -----------------
#dely    BF
0.050  0.6033  0.0037
0.150  0.5176  0.0033
0.250  0.4910  0.0033
0.350  0.4167  0.0030
0.450  0.3875  0.0030
0.550  0.3205  0.0027
0.650  0.2622  0.0024
0.750  0.1984  0.0020
0.850  0.1717  0.0019
0.950  0.1184  0.0014
1.050  0.1044  0.0014
1.150  0.0660  0.0010
1.250  0.0557  0.0010
1.350  0.0250  0.0005
1.450  0.0131  0.0003
1.550  0.0109  0.0003
1.650  0.0021  0.0001
1.750 -0.0008 -0.0001
