# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.337025 -----------------
#dely    BF
0.050  0.6333  0.0040
0.150  0.5699  0.0038
0.250  0.4737  0.0033
0.350  0.4184  0.0031
0.450  0.3760  0.0030
0.550  0.2481  0.0021
0.650  0.1969  0.0019
0.750  0.1645  0.0017
0.850  0.0995  0.0011
0.950  0.0800  0.0010
1.050  0.0486  0.0007
1.150  0.0306  0.0005
1.250  0.0199  0.0004
1.350  0.0070  0.0001
1.450  0.0088  0.0002
1.550 -0.0039 -0.0001
1.650 -0.0014 -0.0001
1.750  0.0002  0.0000
