# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.25902 -----------------
#dely    BF    dB     BFVar
0.050  0.4599  0.0002  0.0072
0.150  0.4195  0.0002  0.0055
0.250  0.3743  0.0002  0.0042
0.350  0.3155  0.0002  0.0035
0.450  0.2642  0.0002  0.0052
0.550  0.2108  0.0001  0.0036
0.650  0.1650  0.0001  0.0036
0.750  0.1243  0.0001  0.0024
0.850  0.0911  0.0001  0.0014
0.950  0.0639  0.0001  0.0018
1.050  0.0425  0.0001  0.0011
1.150  0.0269  0.0000  0.0010
1.250  0.0165  0.0000  0.0010
1.350  0.0093  0.0000  0.0013
1.450  0.0045  0.0000  0.0004
1.550  0.0019  0.0000  0.0003
1.650  0.0003  0.0000  0.0001
1.750  0.0000  0.0000  0.0000
