# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.117393 -----------------
#dely    BF    dB     BFVar
0.050  0.1628  0.0001  0.0017
0.150  0.1519  0.0001  0.0026
0.250  0.1400  0.0001  0.0015
0.350  0.1265  0.0001  0.0018
0.450  0.1141  0.0001  0.0027
0.550  0.0994  0.0001  0.0021
0.650  0.0866  0.0001  0.0010
0.750  0.0733  0.0001  0.0018
0.850  0.0592  0.0001  0.0010
0.950  0.0479  0.0000  0.0012
1.050  0.0360  0.0000  0.0008
1.150  0.0265  0.0000  0.0013
1.250  0.0193  0.0000  0.0009
1.350  0.0132  0.0000  0.0010
1.450  0.0086  0.0000  0.0005
1.550  0.0050  0.0000  0.0005
1.650  0.0027  0.0000  0.0004
1.750  0.0008  0.0000  0.0002
