# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0305675 -----------------
#dely    BF
0.050 -0.0599 -0.0048
0.150 -0.0901 -0.0071
0.250 -0.0455 -0.0040
0.350 -0.0383 -0.0037
0.450 -0.0128 -0.0013
0.550 -0.0032 -0.0004
0.650  0.0077  0.0009
0.750 -0.0320 -0.0046
0.850 -0.0112 -0.0017
0.950  0.0024  0.0005
1.050 -0.0019 -0.0004
1.150 -0.0098 -0.0028
1.250 -0.0157 -0.0052
1.350  0.0046  0.0027
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
