# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0308975 -----------------
#dely    BF
0.050  0.0805  0.0059
0.150  0.0292  0.0022
0.250  0.0542  0.0039
0.350  0.0522  0.0043
0.450  0.0151  0.0015
0.550  0.0278  0.0031
0.650  0.0172  0.0023
0.750  0.0038  0.0006
0.850  0.0142  0.0024
0.950  0.0132  0.0026
1.050 -0.0037 -0.0010
1.150  0.0007  0.0002
1.250  0.0025  0.0011
1.350  0.0019  0.0014
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
