# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.188374 -----------------
#dely    BF
0.050  0.3336  0.0009
0.150  0.3063  0.0009
0.250  0.2717  0.0008
0.350  0.2342  0.0007
0.450  0.1977  0.0006
0.550  0.1604  0.0006
0.650  0.1290  0.0005
0.750  0.0925  0.0004
0.850  0.0722  0.0003
0.950  0.0442  0.0002
1.050  0.0275  0.0002
1.150  0.0144  0.0001
1.250  0.0053  0.0000
1.350 -0.0006 -0.0000
1.450 -0.0011 -0.0000
1.550 -0.0018 -0.0000
1.650 -0.0017 -0.0000
1.750 -0.0002 -0.0000
